Wall time,Step,Value
1504625506.89147,0,1
1504625510.34447,1,0
1504625513.94992,2,-1
1504625517.53575,3,-2
1504625520.79088,4,-1
1504625524.17758,5,-2
1504625527.06213,6,0
1504625529.78016,7,0
1504625532.03357,8,-1
1504625533.43255,9,0
1504625536.03769,10,-1
1504625538.08717,11,0
1504625540.75828,12,-1
1504625542.9602,13,1
1504625544.77859,14,-1
1504625545.97939,15,-1
1504625547.04741,16,-1
1504625547.84776,17,-1
1504625548.24615,18,0
1504625551.93254,19,0
1504625555.38547,20,0
1504625558.45633,21,-1
1504625561.17538,22,1
1504625564.76135,23,-1
1504625567.99753,24,2
1504625570.83144,25,0
1504625573.3023,26,-2
1504625575.21873,27,0
1504625577.2064,28,-1
1504625580.72466,29,1
1504625582.0765,30,1
1504625583.09452,31,1
1504625585.21247,32,-1
1504625588.03177,33,-1
1504625591.05135,34,1
1504625593.51932,35,1
1504625594.33702,36,1
1504625595.00412,37,-1
1504625597.62289,38,1
1504625600.12531,39,1
1504625600.37337,40,0
1504625603.89336,41,0
1504625607.16394,42,1
1504625610.39838,43,0
1504625613.43624,44,-3
1504625616.05529,45,-2
1504625618.70588,46,0
1504625620.92357,47,0
1504625622.49414,48,1
1504625624.0741,49,-2
1504625625.22891,50,-2
1504625626.22816,51,0
1504625626.84695,52,-1
1504625628.79898,53,-1
1504625630.18376,54,-1
1504625630.50024,55,-1
1504625634.56815,56,1
1504625638.1544,57,0
1504625641.40903,58,1
1504625644.81184,59,1
1504625648.39831,60,1
1504625651.78217,61,0
1504625654.68625,62,0
1504625657.13909,63,-1
1504625659.273,64,-2
1504625660.85792,65,-1
1504625662.026,66,-1
1504625664.69189,67,0
1504625665.39481,68,1
1504625665.84308,69,0
1504625669.47986,70,0
1504625673.08505,71,1
1504625676.13692,72,1
1504625679.72351,73,-1
1504625683.31047,74,1
1504625686.14608,75,1
1504625688.29699,76,-1
1504625690.81548,77,-2
1504625693.13214,78,0
1504625695.2698,79,-2
1504625698.58882,80,-1
1504625700.6243,81,2
1504625703.57449,82,0
1504625705.1116,83,2
1504625705.9255,84,0
1504625706.7456,85,-1
1504625708.64714,86,-1
1504625711.66382,87,0
1504625712.83155,88,0
1504625715.13306,89,0
1504625717.22077,90,1
1504625718.75481,91,1
1504625720.47325,92,2
1504625720.88771,93,0
1504625722.80687,94,0
1504625724.87641,95,2
1504625726.96222,96,2
1504625728.5443,97,0
1504625730.26457,98,1
1504625731.78982,99,-3
1504625732.56425,100,0
1504625732.96645,101,-1
1504625734.11781,102,-1
1504625734.33421,103,-1
1504625738.03526,104,0
1504625741.30444,105,0
1504625744.70794,106,0
1504625748.29294,107,0
1504625751.37879,108,0
1504625754.10064,109,1
1504625757.18577,110,1
1504625759.13765,111,-1
1504625762.37148,112,0
1504625765.6101,113,2
1504625768.40992,114,0
1504625771.09727,115,-1
1504625773.58279,116,-2
1504625775.71793,117,-1
1504625777.55227,118,-1
1504625779.93798,119,-2
1504625781.16963,120,0
1504625782.03917,121,-1
1504625782.70669,122,-1
1504625782.97132,123,0
1504625786.64127,124,-1
1504625790.42968,125,-1
1504625793.51492,126,1
1504625796.90153,127,-1
1504625800.47047,128,-2
1504625803.69007,129,2
1504625806.59267,130,1
1504625810.17829,131,1
1504625813.43126,132,2
1504625816.68183,133,0
1504625819.31951,134,1
1504625822.12145,135,2
1504625824.18805,136,0
1504625825.69129,137,-1
1504625828.49123,138,0
1504625829.84239,139,0
1504625830.82875,140,-1
1504625833.58113,141,-3
1504625835.96448,142,0
1504625837.96751,143,-2
1504625838.56612,144,0
1504625840.10309,145,-2
1504625841.52136,146,-1
1504625843.05566,147,-2
1504625845.72217,148,0
1504625846.53268,149,0
1504625847.54261,150,-1
1504625848.17406,151,0
1504625848.4242,152,0
1504625852.0605,153,1
1504625855.88271,154,1
1504625859.35171,155,-1
1504625862.27045,156,-1
1504625864.80589,157,-1
1504625868.25896,158,-1
1504625871.47823,159,1
1504625875.03139,160,-2
1504625878.58451,161,-3
1504625881.97022,162,2
1504625885.53774,163,0
1504625888.02547,164,1
1504625891.37767,165,-2
1504625894.47947,166,2
1504625897.6643,167,0
1504625899.73465,168,1
1504625902.70355,169,-3
1504625905.02218,170,-1
1504625906.55633,171,-1
1504625909.12511,172,-2
1504625911.31065,173,-2
1504625913.2953,174,-2
1504625914.72758,175,0
1504625916.2811,176,-1
1504625917.62985,177,0
1504625918.59933,178,1
1504625919.05003,179,1
1504625922.68395,180,0
1504625926.48896,181,1
1504625929.77496,182,-1
1504625932.86125,183,-1
1504625935.27968,184,-1
1504625938.8473,185,0
1504625941.73522,186,2
1504625944.971,187,1
1504625948.04036,188,1
1504625950.55878,189,-2
1504625953.36153,190,-1
1504625956.0302,191,-2
1504625958.24899,192,-1
1504625960.81724,193,-1
1504625962.53546,194,-1
1504625963.90295,195,-1
1504625965.82204,196,-1
1504625967.37243,197,-2
1504625968.54024,198,-1
1504625968.9646,199,-1
1504625969.35553,200,0
1504625969.57283,201,0
1504625973.42513,202,-2
1504625976.71332,203,-2
1504625980.31617,204,-1
1504625983.58597,205,-1
1504625986.67127,206,-1
1504625989.50703,207,-2
1504625992.75943,208,1
1504625995.24274,209,0
1504625998.04731,210,-1
1504626001.28071,211,0
1504626004.08311,212,0
1504626006.57107,213,1
1504626009.62351,214,1
1504626011.85861,215,1
1504626013.70978,216,-1
1504626016.28006,217,-1
1504626018.03002,218,1
1504626019.38076,219,-1
1504626021.86415,220,0
1504626022.86531,221,0
1504626025.2023,222,-1
1504626027.33758,223,-1
1504626028.90309,224,0
1504626030.95766,225,-2
1504626032.10765,226,-1
1504626032.69128,227,-1
1504626033.0905,228,0
1504626033.29048,229,0
1504626036.9602,230,-1
1504626040.76485,231,1
1504626044.21815,232,-3
1504626047.11864,233,0
1504626050.38963,234,2
1504626053.95682,235,0
1504626056.97599,236,0
1504626060.06446,237,-1
1504626063.50076,238,1
1504626066.33641,239,1
1504626069.71946,240,0
1504626073.09171,241,1
1504626076.17712,242,1
1504626078.81272,243,-2
1504626081.98211,244,1
1504626084.98454,245,1
1504626087.8509,246,0
1504626091.02036,247,0
1504626093.27279,248,0
1504626095.88206,249,0
1504626098.57805,250,-2
1504626101.06209,251,0
1504626103.33224,252,-1
1504626105.10081,253,-1
1504626106.91854,254,-1
1504626108.55331,255,1
1504626109.8053,256,-1
1504626112.22175,257,0
1504626113.09032,258,1
1504626113.70929,259,-1
1504626115.79049,260,0
1504626116.00937,261,-1
1504626119.64338,262,1
1504626122.92934,263,0
1504626126.53264,264,0
1504626130.12008,265,-1
