Wall time,Step,Value
1504124499.54059,18,0
1504124501.14178,42,0
1504124501.34203,45,0
1504124502.09263,56,0
1504124503.09341,71,0
1504124503.29358,74,0
1504124504.62797,94,0
1504124509.26512,155,0
1504124509.46526,158,0
1504124510.06572,167,0
1504124514.21905,229,0
1504124514.55261,234,0
1504124515.98426,255,-1
1504124516.3241,260,0
1504124516.78777,267,0
1504124517.18828,273,0
1504124519.52329,308,0
1504124519.66041,310,0
1504124520.1906,318,0
1504124522.19217,347,0
1504124523.56013,367,0
1504124527.29646,421,0
1504124527.3631,422,0
1504124528.73088,442,0
1504124529.93399,460,0
1504124530.13265,463,0
1504124530.19938,464,0
1504124530.86661,474,0
1504124535.17008,536,0
1504124537.08827,563,0
1504124538.22256,579,0
1504124538.70627,586,0
1504124538.773,587,0
1504124541.03302,620,0
1504124541.99224,634,0
1504124542.54269,642,0
1504124542.87631,647,0
1504124543.00976,649,0
1504124543.87711,661,0
1504124544.56102,671,0
1504124547.56339,714,0
1504124548.1139,722,0
1504124548.65674,730,0
1504124550.43243,756,0
1504124551.03287,765,0
1504124551.31647,769,0
1504124551.48068,771,-1
1504124552.45075,785,0
1504124552.58421,787,0
1504124552.93454,792,0
1504124553.06793,794,0
1504124553.61833,802,0
1504124554.04982,808,-1
1504124554.11871,809,0
1504124556.00359,836,0
1504124560.94093,907,0
1504124561.07438,909,0
1504124563.35961,942,0
1504124563.55969,945,0
1504124564.72732,962,0
1504124565.34452,971,0
1504124565.42481,972,-1
1504124565.82826,978,0
1504124565.89486,979,0
1504124566.29314,984,-1
1504124567.59632,1002,0
1504124567.79649,1005,0
1504124568.41364,1014,0
1504124571.7997,1063,0
1504124571.99986,1066,0
1504124572.4169,1072,0
1504124572.83387,1078,0
1504124573.20087,1083,0
1504124573.90141,1093,0
1504124574.30175,1099,0
1504124574.65202,1104,0
1504124578.20489,1156,0
1504124578.55516,1161,0
1504124578.62183,1162,0
1504124579.84819,1180,0
1504124580.76908,1193,-1
1504124581.69112,1206,0
1504124584.34322,1244,0
1504124585.5775,1261,0
1504124587.01203,1281,0
1504124587.44375,1287,-1
1504124587.94392,1294,-1
1504124589.53066,1316,0
1504124589.74755,1319,0
1504124590.52475,1330,0
1504124590.73166,1333,0
1504124590.99855,1337,0
1504124594.35125,1385,0
1504124594.76822,1391,0
1504124594.83494,1392,0
1504124596.38621,1414,0
1504124597.20355,1426,0
1504124597.92085,1436,0
1504124599.9892,1466,0
1504124600.7398,1477,0
1504124601.29022,1485,0
1504124601.70726,1491,0
1504124603.97582,1523,0
1504124604.24256,1527,0
1504124605.96064,1552,0
1504124607.04482,1568,0
1504124607.11155,1569,0
1504124608.145,1584,0
1504124608.41269,1588,0
1504124609.59691,1605,0
1504124612.09304,1640,0
1504124612.63272,1648,0
1504124614.00045,1668,0
1504124615.01794,1682,0
1504124615.6518,1691,0
1504124616.05211,1697,0
1504124616.41914,1702,0
1504124616.90287,1709,0
1504124617.57002,1718,0
1504124618.53749,1732,0
1504124618.6709,1734,0
1504124618.87105,1737,0
1504124619.48822,1746,0
1504124621.47318,1775,0
1504124621.89015,1781,0
1504124623.59161,1805,0
1504124625.1095,1826,0
1504124626.3438,1844,0
1504124626.96095,1853,0
1504124627.84503,1866,0
1504124628.04517,1869,0
1504124628.59558,1877,0
1504124631.36457,1917,0
1504124632.5488,1934,0
1504124633.23267,1944,0
1504124633.43281,1947,0
