Wall time,Step,Value
1504738904.64035,0,0
1504738908.24328,1,0
1504738911.49602,2,0
1504738914.51448,3,-2
1504738917.03391,4,0
1504738919.13769,5,-3
1504738921.40884,6,-3
1504738923.29193,7,0
1504738924.69516,8,-4
1504738926.36101,9,0
1504738928.02894,10,0
1504738931.16469,11,0
1504738932.36571,12,0
1504738934.91804,13,0
1504738935.70164,14,0
1504738936.15232,15,0
1504738938.95694,16,-1
1504738942.79107,17,0
1504738946.37728,18,0
1504738949.79662,19,0
1504738952.868,20,-2
1504738955.62085,21,-1
1504738957.7219,22,-3
1504738959.2738,23,-3
1504738960.32513,24,-3
1504738961.10712,25,0
1504738961.50719,26,0
1504738965.01015,27,0
1504738968.07893,28,0
1504738970.24817,29,0
1504738973.14995,30,0
1504738974.56807,31,0
1504738975.76908,32,0
1504738976.63818,33,-1
1504738977.27235,34,-2
1504738977.75592,35,-1
1504738981.39018,36,0
1504738984.64288,37,0
1504738987.33061,38,-1
1504738990.54946,39,-1
1504738993.63555,40,-1
1504738996.67222,41,-1
1504738999.49084,42,-1
1504739001.64063,43,0
1504739004.1263,44,0
1504739006.4274,45,0
1504739008.51272,46,0
1504739010.13091,47,0
1504739011.16737,48,-2
1504739011.82718,49,0
1504739013.55239,50,-3
1504739013.80083,51,0
1504739017.47022,52,0
1504739020.55842,53,-1
1504739023.46105,54,-4
1504739025.7959,55,-4
1504739027.94533,56,0
1504739029.34686,57,0
1504739030.55001,58,-2
1504739031.35068,59,-3
1504739031.9681,60,-3
1504739032.18227,61,0
1504739036.03639,62,-1
1504739039.85589,63,0
1504739043.47503,64,0
1504739046.74491,65,0
1504739049.76362,66,0
1504739052.43461,67,1
1504739054.60128,68,0
1504739056.22122,69,-5
1504739057.45595,70,-4
1504739058.50433,71,0
1504739059.19075,72,-1
1504739059.60524,73,0
1504739062.9244,74,0
1504739065.45989,75,0
1504739069.11338,76,0
1504739072.34918,77,0
1504739075.06756,78,0
1504739077.90312,79,0
1504739080.23874,80,0
1504739082.49336,81,-4
1504739084.37611,82,0
1504739085.95993,83,0
1504739087.1277,84,0
1504739087.58038,85,-1
1504739089.14812,86,-1
1504739090.59743,87,0
1504739091.78199,88,0
1504739092.76548,89,0
1504739093.33256,90,0
1504739093.53301,91,0
1504739096.88589,92,0
1504739099.62121,93,0
1504739103.50979,94,-1
1504739106.4126,95,1
1504739108.89617,96,0
1504739111.96674,97,-5
1504739114.98351,98,0
1504739116.76119,99,1
1504739118.13608,100,0
1504739119.13729,101,0
1504739119.92089,102,0
1504739122.34227,103,-1
1504739122.63955,104,0
1504739126.30946,105,0
1504739129.41156,106,0
1504739132.70008,107,-2
1504739135.36883,108,2
1504739138.82221,109,-2
1504739141.90554,110,0
1504739145.47799,111,2
1504739148.67777,112,0
1504739151.49659,113,0
1504739154.29892,114,0
1504739157.83488,115,0
1504739161.17117,116,0
1504739163.85883,117,2
1504739166.84542,118,1
1504739169.5277,119,0
1504739171.92987,120,0
1504739174.33363,121,1
1504739176.78577,122,1
1504739178.87129,123,1
1504739180.68913,124,-2
1504739182.05649,125,-2
1504739182.90505,126,0
1504739183.5224,127,0
1504739184.6566,128,0
1504739185.12356,129,0
1504739188.76017,130,0
1504739192.02946,131,0
1504739195.265,132,0
1504739198.53441,133,0
1504739202.33765,134,0
1504739205.907,135,0
1504739208.92862,136,-1
1504739212.2959,137,0
1504739215.50036,138,1
1504739218.70292,139,9
1504739221.53896,140,1
1504739224.23867,141,0
1504739226.92455,142,0
1504739229.79307,143,0
1504739232.56242,144,0
1504739234.88049,145,0
1504739237.5489,146,0
1504739239.85149,147,0
1504739242.15567,148,2
1504739244.06402,149,-2
1504739245.69212,150,-2
1504739246.74279,151,-3
1504739247.59339,152,-1
1504739248.76036,153,-1
1504739249.77834,154,-1
1504739250.59537,155,-1
1504739250.97711,156,0
1504739254.61317,157,0
1504739258.23277,158,0
1504739261.32093,159,-2
1504739264.22291,160,-3
1504739266.8897,161,0
1504739270.4596,162,0
1504739273.48047,163,1
1504739275.99709,164,0
1504739278.46584,165,0
1504739280.90338,166,-2
1504739284.60391,167,0
1504739288.026,168,2
1504739291.15933,169,0
1504739294.09689,170,2
1504739296.76388,171,0
1504739299.25168,172,2
1504739300.81765,173,0
1504739301.81797,174,0
1504739302.61882,175,0
1504739303.23815,176,-3
1504739303.53854,177,-1
1504739307.20552,178,-1
1504739310.64211,179,0
1504739314.27753,180,0
1504739318.08183,181,0
1504739321.58633,182,1
1504739324.65524,183,-6
1504739327.73951,184,0
1504739331.11002,185,0
1504739334.49674,186,1
1504739337.3153,187,1
1504739340.15132,188,1
1504739342.67024,189,2
1504739345.63641,190,0
1504739348.10796,191,5
1504739351.07452,192,0
1504739353.65984,193,0
1504739356.1116,194,0
1504739358.0468,195,0
1504739360.34897,196,0
1504739361.71634,197,0
1504739362.68589,198,-2
1504739363.49442,199,-4
1504739364.15414,200,-1
1504739364.35192,201,0
1504739368.02142,202,-1
1504739371.12634,203,-2
1504739374.92946,204,-4
1504739377.64599,205,0
1504739381.41768,206,-3
1504739385.00428,207,6
1504739387.90421,208,0
1504739391.27394,209,0
1504739394.47846,210,3
1504739397.68075,211,-4
1504739400.66477,212,0
1504739403.3498,213,0
1504739406.13538,214,0
1504739408.27053,215,0
1504739410.842,216,-4
1504739412.77457,217,0
1504739414.14248,218,0
1504739415.14581,219,-3
1504739415.76193,220,-2
1504739416.7126,221,-2
1504739417.12972,222,-1
1504739417.33028,223,-1
1504739421.03118,224,0
1504739424.85095,225,0
1504739428.50595,226,3
1504739431.92432,227,0
1504739435.32827,228,-1
1504739438.59557,229,0
1504739441.49777,230,0
1504739444.31853,231,-1
1504739447.02077,232,-1
1504739450.13794,233,0
1504739452.82537,234,-2
1504739455.59277,235,0
1504739457.91082,236,0
1504739459.84566,237,0
1504739461.94876,238,-2
1504739463.66553,239,0
1504739464.84964,240,0
1504739465.53585,241,-1
1504739466.13419,242,0
1504739466.40351,243,-1
1504739470.25426,244,0
1504739474.05707,245,0
1504739477.52638,246,0
1504739480.79855,247,1
1504739484.01744,248,-7
1504739486.90826,249,0
1504739490.45367,250,0
1504739493.50851,251,1
1504739496.394,252,1
1504739499.38007,253,-4
1504739501.97998,254,0
1504739504.7652,255,0
1504739507.63716,256,5
1504739510.41961,257,0
1504739512.9214,258,0
1504739515.22394,259,0
1504739517.80944,260,0
1504739519.89432,261,0
1504739521.97937,262,0
1504739523.78055,263,0
1504739524.96489,264,0
1504739526.13462,265,-1
1504739526.98543,266,-3
1504739527.61959,267,-3
1504739527.82034,268,-1
1504739528.05111,269,0
1504739531.90349,270,-1
1504739535.72573,271,1
1504739539.19264,272,0
1504739542.82909,273,0
1504739545.91521,274,0
1504739549.36796,275,0
1504739552.7562,276,2
1504739556.2089,277,1
1504739559.10973,278,0
1504739562.49535,279,0
1504739565.3813,280,0
1504739568.26973,281,-2
1504739570.73803,282,-2
1504739573.90414,283,0
1504739576.90886,284,3
1504739579.69263,285,0
