Wall time,Step,Value
1504026165.78354,18,0
1504026167.6492,42,0
1504026167.84913,45,0
1504026168.59875,56,0
1504026169.9049,71,-1
1504026170.11478,74,0
1504026171.44722,94,0
1504026175.51164,155,0
1504026175.74236,158,-1
1504026176.42515,167,-1
1504026180.94216,229,0
1504026181.33916,234,-1
1504026182.85759,255,0
1504026183.23174,260,0
1504026183.74044,267,0
1504026184.20466,273,-1
1504026186.6723,308,0
1504026186.81392,310,0
1504026187.35523,318,0
1504026189.504,347,0
1504026191.01712,367,-1
1504026194.78454,421,0
1504026194.86531,422,-1
1504026196.36733,442,0
1504026196.5994,445,1
1504026197.64231,460,0
1504026197.8499,463,0
1504026197.91644,464,0
1504026198.59948,474,0
1504026202.84718,536,0
1504026204.7962,563,0
1504026205.9456,579,0
1504026206.42871,586,0
1504026206.49532,587,0
1504026208.75415,620,0
1504026209.70966,634,0
1504026210.27658,642,0
1504026210.42361,644,-1
1504026210.64299,647,0
1504026210.79012,649,-1
1504026211.7225,661,-1
1504026212.42528,671,0
1504026215.42366,714,0
1504026215.97347,722,0
1504026216.51618,730,0
1504026218.07222,752,0
1504026218.37208,756,0
1504026219.05245,765,-1
1504026219.33831,769,0
1504026219.50477,771,0
1504026220.50428,785,0
1504026220.63761,787,0
1504026220.98737,792,0
1504026221.12067,794,0
1504026221.68697,802,0
1504026222.13467,808,-1
1504026222.20336,809,0
1504026224.06899,836,0
1504026229.26624,907,0
1504026229.39952,909,0
1504026231.66484,942,0
1504026231.86475,945,0
1504026233.06413,962,0
1504026233.72778,971,-1
1504026233.79707,972,0
1504026234.21346,978,0
1504026234.28017,979,0
1504026234.64354,984,-1
1504026236.04597,1002,0
1504026236.26238,1005,0
1504026236.87872,1014,0
1504026240.26024,1063,0
1504026240.46011,1066,0
1504026240.87648,1072,0
1504026241.28871,1078,-1
1504026241.67621,1083,0
1504026242.44238,1093,0
1504026242.84213,1099,0
1504026243.19195,1104,0
1504026246.73996,1156,0
1504026247.08974,1161,0
1504026247.15637,1162,0
1504026248.4169,1180,0
1504026249.37187,1193,0
1504026250.32142,1206,0
1504026253.05316,1244,0
1504026254.23581,1261,0
1504026255.61852,1281,0
1504026256.03488,1287,0
1504026256.51797,1294,0
1504026258.06711,1316,0
1504026258.267,1319,0
1504026259.06184,1330,0
1504026259.26657,1333,0
1504026259.46651,1336,0
1504026259.53299,1337,0
1504026262.88114,1385,0
1504026263.3143,1391,0
1504026263.38085,1392,0
1504026264.91346,1414,0
1504026265.77968,1426,0
1504026266.54582,1436,0
1504026268.81133,1466,0
1504026269.56092,1477,0
1504026270.11055,1485,0
1504026270.52697,1491,0
1504026273.13528,1523,-1
1504026273.60888,1527,0
1504026276.15744,1552,0
1504026277.25674,1568,0
1504026277.32341,1569,0
1504026278.35614,1584,0
1504026278.62258,1588,0
1504026279.7887,1605,0
1504026282.39917,1640,0
1504026282.93697,1648,0
1504026284.30285,1668,0
1504026285.26894,1682,0
1504026285.88533,1691,0
1504026286.28517,1697,0
1504026286.41839,1699,0
1504026286.63493,1702,0
1504026287.10128,1709,0
1504026287.71759,1718,0
1504026288.78081,1732,-1
1504026288.91705,1734,0
1504026289.13349,1737,0
1504026289.6833,1745,0
1504026289.74998,1746,0
1504026291.73214,1775,0
1504026292.14862,1781,0
1504026293.7811,1805,0
1504026295.21358,1826,0
1504026296.4462,1844,0
1504026297.07915,1853,0
1504026297.99533,1866,0
1504026298.22716,1869,-1
1504026298.8283,1877,0
1504026301.57678,1917,0
1504026302.74276,1934,0
1504026303.44248,1944,0
1504026303.64227,1947,0
1504026305.04153,1967,0
1504026306.1576,1983,0
1504026307.40691,2001,0
1504026307.67346,2005,0
1504026308.22312,2013,0
1504026309.38577,2030,0
1504026309.78894,2036,0
1504026311.54886,2060,-1
1504026312.45423,2073,0
1504026312.65401,2076,0
1504026312.7207,2077,0
1504026313.27033,2085,0
1504026313.53686,2089,0
1504026314.01997,2096,0
1504026315.08608,2111,0
1504026317.4348,2145,0
1504026317.70128,2149,0
1504026318.19849,2156,-1
1504026318.83411,2165,0
1504026320.34987,2187,0
1504026320.63314,2191,0
1504026321.16617,2199,0
1504026321.7158,2207,0
1504026321.99902,2211,0
1504026323.36483,2231,0
1504026323.69799,2236,0
1504026323.76464,2237,0
1504026323.89794,2239,0
1504026324.11446,2242,0
1504026324.93071,2254,0
1504026325.13056,2257,0
1504026325.48037,2262,0
1504026326.86307,2281,0
1504026327.99571,2297,0
1504026328.67861,2307,0
1504026329.51147,2319,0
1504026331.34391,2345,0
1504026331.96023,2354,0
1504026334.44226,2389,0
1504026334.52226,2390,0
1504026334.65881,2392,0
1504026337.74035,2436,0
1504026338.2901,2444,0
1504026338.90639,2453,0
1504026339.03969,2455,0
1504026339.38595,2460,0
1504026341.119,2485,-1
1504026341.1886,2486,0
1504026341.95223,2496,-1
1504026342.10187,2498,-1
1504026342.48777,2503,0
1504026343.48732,2517,0
1504026343.9037,2523,0
1504026344.52,2532,0
1504026345.53617,2547,0
1504026345.81931,2551,0
1504026345.95263,2553,0
1504026347.6517,2578,0
1504026349.1814,2600,0
1504026349.58397,2606,0
1504026350.79986,2623,0
1504026351.19968,2629,0
1504026352.98205,2655,0
1504026354.54786,2678,0
1504026355.03093,2685,0
1504026355.39512,2690,0
1504026356.28034,2703,0
1504026356.77406,2710,-1
1504026357.92662,2725,-1
1504026359.07671,2740,0
1504026360.11158,2754,0
1504026362.52684,2789,0
1504026362.62494,2790,0
1504026362.69354,2791,0
1504026368.37369,2872,0
1504026369.04012,2881,0
1504026369.72231,2890,0
1504026370.12283,2896,0
1504026371.77033,2920,0
1504026375.11719,2967,-1
1504026375.71684,2975,-1
1504026378.46824,3011,0
1504026379.70087,3027,0
1504026379.94758,3030,-1
1504026380.53383,3038,0
1504026380.76693,3041,0
1504026382.54936,3065,0
1504026382.81592,3069,0
1504026384.86475,3099,0
1504026386.44713,3122,0
1504026387.46326,3137,0
1504026388.69589,3155,0
1504026389.11248,3161,0
1504026390.19512,3177,0
1504026391.44442,3195,0
1504026391.51109,3196,0
1504026393.86034,3230,0
1504026394.54261,3240,0
1504026394.74262,3243,0
1504026394.80933,3244,0
1504026394.9564,3246,-1
1504026395.02586,3247,0
1504026396.90813,3272,0
1504026399.3402,3305,0
1504026401.03629,3328,-1
1504026402.31897,3345,-1
1504026404.5207,3376,0
1504026406.38628,3403,0
1504026406.71943,3408,0
1504026408.27019,3430,0
1504026409.68168,3449,-1
1504026409.83451,3451,0
1504026410.80067,3464,0
1504026411.99693,3480,-1
1504026414.22996,3509,-1
1504026414.48193,3512,0
1504026416.39754,3537,0
1504026418.19655,3563,0
1504026419.36432,3580,0
1504026420.74761,3600,0
1504026421.96125,3618,0
1504026422.11296,3620,0
1504026422.2444,3622,0
1504026422.64409,3628,0
1504026424.79305,3656,0
1504026425.84425,3670,0
1504026430.10676,3726,0
1504026430.42616,3730,0
1504026431.0229,3738,0
1504026431.28742,3741,-1
1504026433.50488,3772,0
1504026434.05709,3780,0
1504026434.95404,3793,0
1504026435.28722,3798,0
1504026436.40324,3814,0
1504026436.73646,3819,0
1504026436.90296,3821,0
1504026437.60256,3831,0
1504026437.86909,3835,0
1504026439.85139,3864,0
1504026440.66764,3876,0
1504026444.29906,3928,0
1504026444.79874,3935,0
1504026445.06526,3939,0
1504026445.86794,3950,0
1504026446.3294,3956,-1
1504026446.78099,3962,0
1504026448.31349,3984,0
1504026449.44822,4000,0
1504026450.04585,4009,0
1504026450.13169,4010,0
1504026450.94539,4022,0
1504026451.70896,4033,1
1504026451.9282,4036,0
1504026456.04268,4093,0
1504026456.37577,4098,0
1504026456.44239,4099,0
1504026457.14201,4109,0
1504026462.27251,4182,0
1504026463.05545,4193,0
1504026463.12204,4194,0
1504026463.25535,4196,0
1504026463.62179,4201,0
1504026463.68845,4202,0
1504026465.47076,4227,0
1504026465.8205,4232,0
1504026466.03432,4235,1
1504026466.60353,4243,0
1504026468.01938,4263,0
1504026468.23589,4266,0
1504026468.31654,4267,-1
1504026469.38532,4282,0
1504026470.46809,4298,0
1504026470.88447,4304,0
1504026471.78404,4317,0
1504026471.91723,4319,0
1504026472.85013,4332,0
1504026473.61637,4343,0
1504026475.48016,4369,-1
1504026476.13164,4378,0
1504026477.18112,4393,0
1504026477.66676,4400,0
1504026478.07799,4406,-1
1504026478.36577,4410,0
1504026479.76614,4430,0
1504026479.9796,4433,0
1504026482.91134,4475,0
1504026484.22731,4492,0
1504026485.42659,4509,0
1504026485.51296,4510,0
1504026486.88064,4530,0
1504026487.09237,4533,0
1504026487.70856,4542,0
1504026488.45822,4553,0
1504026490.22389,4578,0
1504026490.45717,4581,0
1504026491.42333,4595,0
1504026491.55654,4597,0
1504026491.72187,4599,-1
1504026493.77207,4628,0
1504026495.6876,4656,0
1504026496.2374,4664,0
1504026496.50379,4668,0
1504026497.0702,4676,0
1504026497.8698,4687,0
1504026499.73544,4713,0
1504026500.06862,4718,0
1504026501.18465,4734,0
1504026502.28696,4750,0
1504026502.83376,4758,0
1504026503.45011,4767,0
1504026504.08306,4776,0
1504026504.84941,4787,0
1504026504.91598,4788,0
1504026505.34913,4794,0
1504026505.81655,4800,-1
1504026505.96258,4802,-1
1504026506.18195,4805,0
1504026508.65086,4840,0
1504026509.51338,4852,0
1504026510.84615,4871,0
1504026512.42846,4894,0
1504026513.84444,4914,0
1504026515.52683,4938,0
1504026516.77623,4954,0
1504026517.40925,4962,0
1504026518.04215,4971,0
1504026518.24207,4974,0
1504026518.37528,4976,0
1504026521.92325,5027,0
1504026522.14377,5030,0
1504026523.52629,5050,0
1504026523.65567,5052,0
1504026523.72239,5053,0
1504026524.22425,5060,0
1504026525.43806,5078,0
1504026527.38699,5106,0
1504026528.78634,5126,0
1504026528.91953,5128,0
1504026529.33595,5134,0
1504026531.15512,5160,0
1504026531.51806,5165,0
1504026532.75086,5182,0
1504026534.00367,5200,0
1504026534.54979,5208,0
1504026536.69854,5239,0
1504026538.56428,5266,0
1504026540.21384,5289,0
1504026542.22894,5318,0
1504026542.97851,5329,0
1504026544.09456,5345,0
1504026545.04412,5359,0
1504026546.54343,5380,-1
1504026549.41192,5420,0
1504026550.99083,5442,0
1504026551.32397,5447,0
1504026553.95283,5484,-1
1504026554.73881,5495,0
1504026555.17196,5501,0
1504026556.12137,5515,0
1504026556.25468,5517,0
1504026558.48672,5549,0
1504026560.18574,5573,0
1504026561.01871,5585,0
1504026561.15186,5587,0
1504026561.56838,5593,0
1504026562.38469,5605,0
1504026564.18712,5630,0
1504026566.11592,5658,0
1504026566.2694,5660,0
1504026566.54898,5664,0
1504026567.61506,5679,0
1504026570.64992,5720,1
1504026570.89487,5723,1
1504026572.27924,5741,0
1504026573.51188,5759,0
1504026574.71126,5776,0
1504026574.91102,5779,0
1504026575.62739,5789,0
1504026576.89326,5807,0
1504026576.95997,5808,0
1504026578.20648,5825,1
1504026578.42598,5828,0
1504026580.87449,5862,0
1504026581.00776,5864,0
1504026581.49081,5871,0
1504026583.35647,5898,0
1504026583.98948,5907,0
1504026585.45545,5928,0
1504026587.20441,5952,0
1504026587.53762,5957,0
1504026587.97063,5963,0
1504026589.9412,5990,0
1504026591.35139,6010,0
1504026591.7186,6015,0
1504026592.78217,6030,0
1504026593.11791,6035,0
1504026595.02128,6060,0
1504026596.26608,6078,0
1504026596.54927,6082,0
1504026596.88247,6087,0
1504026598.01512,6103,0
1504026598.1484,6105,0
1504026599.26443,6121,0
1504026599.39779,6123,0
1504026599.79756,6129,0
1504026599.96414,6131,0
1504026600.09735,6133,0
1504026600.94686,6145,0
1504026601.23002,6149,0
1504026602.87911,6172,0
1504026603.51211,6181,0
1504026604.83297,6200,0
1504026605.61108,6211,0
1504026605.74433,6213,0
1504026606.14407,6219,0
1504026607.09361,6232,0
1504026608.35987,6250,1
1504026611.17461,6289,0
1504026612.80663,6312,0
1504026613.0736,6316,0
1504026613.14023,6317,0
1504026613.63991,6324,0
1504026614.82265,6341,0
1504026615.60557,6352,0
