Wall time,Step,Value
1504279701.31058,18,0
1504279701.89437,24,0
1504279703.34546,40,0
1504279703.52896,42,0
1504279703.77904,45,0
1504279704.78006,56,0
1504279706.13119,71,0
1504279706.41454,74,0
1504279708.31619,94,0
1504279709.7005,106,0
1504279711.45189,126,0
1504279714.37121,155,0
1504279714.63787,158,0
1504279715.43859,167,0
1504279716.95646,183,0
1504279717.14013,185,0
1504279721.17665,229,0
1504279721.64379,234,0
1504279723.0613,249,0
1504279723.64513,255,0
1504279724.13237,260,0
1504279724.81266,267,0
1504279725.37991,273,0
1504279728.54932,308,0
1504279728.75336,310,0
1504279729.48323,318,0
1504279731.49917,339,-1
1504279732.28595,347,0
1504279734.18735,367,0
1504279739.39168,421,0
1504279739.49177,422,0
1504279741.10976,439,0
1504279741.40993,442,0
1504279741.69345,445,0
1504279743.10345,460,0
1504279743.44494,463,0
1504279743.52834,464,0
1504279744.49583,474,0
1504279746.28062,493,0
1504279748.29889,514,0
1504279749.93353,531,0
1504279750.40062,536,0
1504279753.05278,563,0
1504279754.00356,573,0
1504279754.57068,579,0
1504279755.23789,586,0
1504279755.33794,587,0
1504279758.51257,620,-1
1504279758.69065,622,0
1504279759.84157,634,0
1504279760.52547,641,0
1504279760.6255,642,0
1504279760.80899,644,0
1504279761.10925,647,0
1504279761.30946,649,0
1504279762.42692,661,0
1504279763.37775,671,0
1504279767.48106,714,0
1504279767.8481,718,0
1504279768.26213,722,-1
1504279769.04023,730,0
1504279769.89968,739,0
1504279771.15073,752,0
1504279771.51769,756,0
1504279772.41837,765,0
1504279772.80197,769,0
1504279772.98555,771,0
1504279773.16904,773,0
1504279773.81137,780,0
1504279774.25326,785,0
1504279774.45339,787,0
1504279774.9204,792,0
1504279775.10396,794,0
1504279775.48761,798,0
1504279775.87123,802,0
1504279776.45505,808,0
1504279776.55512,809,0
1504279778.79024,832,0
1504279779.20444,836,1
1504279782.30974,869,0
1504279782.97689,876,0
1504279783.56075,882,0
1504279784.86179,896,0
1504279785.30347,900,0
1504279785.97939,907,0
1504279786.1628,909,0
1504279786.9802,917,0
1504279788.36171,931,1
1504279788.44813,932,0
1504279789.3961,942,1
1504279789.67777,945,1
1504279790.54972,954,0
1504279791.3644,962,-1
1504279792.18432,971,0
1504279792.26773,972,0
1504279792.86828,978,0
1504279792.96839,979,0
1504279793.45213,984,0
1504279795.17013,1002,0
1504279795.4704,1005,0
1504279796.27099,1014,0
1504279799.14004,1044,0
1504279800.35759,1057,0
1504279800.97486,1063,0
1504279801.25843,1066,0
1504279801.4419,1068,0
1504279801.80884,1072,0
1504279802.39012,1078,-1
1504279802.87347,1083,1
1504279803.84383,1093,0
1504279804.42761,1099,0
1504279804.87798,1104,0
1504279805.77859,1114,0
1504279809.84866,1156,0
1504279810.25815,1160,0
1504279810.34909,1161,0
1504279810.44917,1162,0
1504279812.17588,1180,0
1504279813.38487,1193,0
1504279814.61921,1206,0
1504279817.12124,1232,0
1504279818.27222,1244,0
1504279819.33969,1255,0
1504279819.6399,1258,0
1504279819.94013,1261,0
1504279821.825,1281,0
1504279822.42551,1287,0
1504279823.12607,1294,0
1504279823.66922,1300,0
1504279825.26118,1316,0
1504279825.54467,1319,0
1504279826.63521,1330,-1
1504279826.91244,1333,0
1504279827.2127,1336,0
1504279827.29612,1337,0
1504279831.88311,1385,0
1504279832.16667,1388,0
1504279832.45023,1391,0
1504279832.53368,1392,0
1504279834.64962,1414,-1
1504279835.7863,1426,0
1504279836.75376,1436,0
1504279837.16354,1440,0
1504279839.62273,1465,0
1504279839.70611,1466,0
1504279840.74032,1477,0
1504279841.49088,1485,0
1504279841.85795,1489,0
1504279842.04133,1491,0
1504279845.12718,1523,0
1504279845.52749,1527,0
1504279847.87938,1552,0
1504279849.46397,1568,0
1504279849.57859,1569,-1
1504279850.99865,1584,0
1504279851.38221,1588,0
1504279852.93351,1604,0
1504279853.03048,1605,-1
1504279855.10183,1627,0
1504279855.60234,1632,0
1504279856.08597,1637,0
1504279856.36267,1640,0
1504279856.83664,1645,0
1504279857.13684,1648,0
1504279858.29774,1660,0
1504279859.0218,1668,0
1504279859.71945,1675,-1
1504279860.40624,1682,0
1504279861.22358,1691,0
1504279861.57373,1695,0
1504279861.77391,1697,0
1504279861.9741,1699,0
1504279862.25768,1702,0
1504279862.9082,1709,0
1504279863.72558,1718,0
1504279864.69296,1728,0
1504279865.07662,1732,0
1504279865.27677,1734,0
1504279865.56043,1737,0
1504279866.04409,1742,0
1504279866.32767,1745,0
1504279866.42766,1746,0
1504279868.32927,1766,0
1504279869.14652,1775,0
1504279869.7136,1781,0
1504279870.3643,1788,0
1504279870.46434,1789,0
1504279871.33166,1798,0
1504279871.96559,1805,0
1504279873.98383,1826,0
1504279874.39054,1830,1
1504279875.32876,1840,0
1504279875.71849,1844,0
1504279876.60254,1853,0
