Wall time,Step,Value
1504644829.25497,0,0
1504644832.53932,1,-1
1504644836.14437,2,-1
1504644839.91414,3,1
1504644842.61632,4,1
1504644844.58476,5,-2
1504644846.46935,6,-2
1504644849.52187,7,-4
1504644852.86027,8,1
1504644855.54346,9,1
1504644857.94577,10,-1
1504644860.98155,11,-1
1504644862.73301,12,1
1504644865.55187,13,-1
1504644868.77116,14,2
1504644871.60683,15,1
1504644873.89131,16,0
1504644876.34405,17,-1
1504644878.41231,18,-1
1504644880.38062,19,1
1504644881.5976,20,0
1504644883.90009,21,-1
1504644885.28389,22,0
1504644886.25201,23,-1
1504644886.68501,24,0
1504644889.82147,25,-2
1504644892.42366,26,3
1504644895.02574,27,3
1504644897.12743,28,1
1504644899.41259,29,1
1504644901.28077,30,3
1504644903.33247,31,2
1504644905.66773,32,3
1504644907.55241,33,3
1504644909.27051,34,2
1504644910.78768,35,0
1504644911.93934,36,1
1504644912.73995,37,1
1504644914.99184,38,2
1504644917.26037,39,1
1504644919.34539,40,2
1504644921.43038,41,2
1504644923.33192,42,2
1504644924.29924,43,1
1504644926.38437,44,2
1504644927.1684,45,2
1504644929.2367,46,2
1504644930.95478,47,1
1504644932.52196,48,0
1504644934.41005,49,-1
1504644935.72528,50,1
1504644937.24318,51,1
1504644938.59362,52,0
1504644939.39425,53,0
1504644939.97872,54,-1
1504644940.16198,55,-1
1504644943.66435,56,-1
1504644946.76752,57,-1
1504644950.35369,58,1
1504644953.22284,59,1
1504644955.59136,60,1
1504644957.37616,61,1
1504644961.12917,62,-2
1504644964.51523,63,1
1504644967.7012,64,1
1504644969.40256,65,1
1504644973.12216,66,-1
1504644974.15643,67,1
1504644977.49239,68,-1
1504644980.12713,69,0
1504644982.34631,70,-2
1504644985.34828,71,-3
1504644988.73481,72,1
1504644991.73725,73,3
1504644994.67294,74,2
1504644997.8922,75,1
1504645000.37753,76,3
1504645002.5628,77,1
1504645005.03131,78,-1
1504645006.83278,79,1
1504645010.20196,80,-1
1504645013.57145,81,4
1504645016.07359,82,2
1504645019.57647,83,2
1504645021.21104,84,1
1504645024.24674,85,-1
1504645026.36515,86,1
1504645029.20066,87,-1
1504645030.93547,88,1
1504645032.30259,89,0
1504645034.82204,90,-1
1504645037.45748,91,1
1504645039.72596,92,2
1504645041.79368,93,0
1504645043.49558,94,1
1504645044.71339,95,1
1504645045.69742,96,1
1504645047.56563,97,1
1504645048.90003,98,-1
1504645049.886,99,-3
1504645052.30214,100,0
1504645054.60466,101,3
1504645055.62223,102,1
1504645056.57287,103,-1
1504645058.49111,104,2
1504645059.30782,105,0
1504645060.84315,106,-1
1504645061.99393,107,1
1504645063.86216,108,1
1504645065.38006,109,4
1504645066.16404,110,1
1504645067.18157,111,1
1504645068.86609,112,1
1504645069.45001,113,1
1504645070.61763,114,-3
1504645071.58506,115,1
1504645073.46995,116,1
1504645075.15461,117,2
1504645076.15547,118,1
1504645077.85678,119,2
1504645079.00705,120,0
1504645080.50891,121,1
1504645081.27619,122,1
1504645082.77736,123,1
1504645084.71238,124,4
1504645085.86326,125,2
1504645087.59792,126,1
1504645089.13258,127,3
1504645090.64979,128,0
1504645092.15163,129,3
1504645093.48601,130,2
1504645094.8205,131,1
1504645095.587,132,0
1504645096.17166,133,-1
1504645097.50597,134,-1
1504645099.00704,135,2
1504645100.15819,136,1
1504645101.64272,137,1
1504645103.1773,138,3
1504645104.72848,139,3
1504645106.26312,140,3
1504645107.64751,141,3
1504645109.36561,142,1
1504645110.69933,143,0
1504645112.40134,144,3
1504645113.81918,145,2
1504645115.72069,146,1
1504645117.42207,147,2
1504645119.37324,148,2
1504645120.97679,149,3
1504645123.14337,150,1
