Wall time,Step,Value
1504644904.90384,18,0
1504644906.19397,42,0
1504644906.34389,45,0
1504644906.92038,56,0
1504644908.02647,71,0
1504644909.31198,94,0
1504644912.7516,155,0
1504644912.91206,158,0
1504644913.43228,167,0
1504644917.27035,229,0
1504644917.55587,234,0
1504644918.76847,255,0
1504644919.06076,260,0
1504644919.45482,267,0
1504644919.81321,273,0
1504644921.77304,308,0
1504644921.88392,310,0
1504644922.31851,318,0
1504644923.98568,347,-1
1504644925.14651,367,0
1504644928.15746,421,0
1504644928.21844,422,0
1504644929.34806,442,0
1504644930.38981,460,0
1504644931.18471,474,0
1504644934.6486,536,0
1504644936.17468,563,0
1504644937.06272,579,0
1504644937.46407,586,0
1504644937.52625,587,0
1504644939.40402,620,0
1504644940.17883,634,0
1504644940.63168,642,0
1504644940.92541,647,0
1504644941.04258,649,0
1504644941.7033,661,0
1504644942.29597,671,0
1504644944.76476,714,0
1504644945.23178,722,0
1504644945.68459,730,0
1504644947.12976,756,0
1504644947.6473,765,0
1504644947.86603,769,0
1504644947.9746,771,0
1504644948.76956,785,0
1504644948.89439,787,0
1504644949.28711,794,0
1504644949.74377,802,0
1504644950.08365,808,0
1504644951.69015,836,0
1504644955.75316,909,0
1504644957.63123,942,0
1504644957.78885,945,0
1504644958.75397,962,0
1504644959.27204,971,0
1504644959.32363,972,0
1504644959.65495,978,0
1504644959.99456,984,0
1504644961.01537,1002,0
1504644961.16705,1005,0
1504644961.70435,1014,0
1504644964.49032,1063,0
1504644964.66571,1066,0
1504644965.03384,1072,0
1504644965.35644,1078,0
1504644966.17606,1093,0
1504644966.51498,1099,0
1504644966.79702,1104,0
1504644969.67285,1156,0
1504644969.96616,1161,0
1504644970.02317,1162,0
1504644971.01956,1180,0
1504644971.76356,1193,0
1504644974.67238,1244,0
1504644975.65578,1261,0
1504644976.80611,1281,0
1504644978.76438,1316,0
1504644978.93079,1319,0
1504644979.74193,1333,0
1504644979.95355,1337,0
1504644982.6767,1385,0
1504644983.05921,1392,0
1504644984.30677,1414,-1
1504644984.94115,1426,0
1504644985.47177,1436,0
1504644987.22309,1466,0
1504644987.87249,1477,0
1504644988.35006,1485,0
1504644988.69848,1491,0
1504644990.5209,1523,0
1504644992.22247,1552,0
1504644993.15677,1568,0
1504644994.07698,1584,0
1504644994.31459,1588,0
1504644995.28979,1605,0
1504644997.22092,1640,0
1504644999.60269,1682,0
1504645000.08186,1691,0
1504645000.43112,1697,0
1504645000.71617,1702,0
1504645001.08613,1709,0
1504645001.59851,1718,0
1504645002.43753,1732,0
1504645002.55353,1734,0
1504645002.73025,1737,0
1504645003.21892,1746,0
1504645005.17929,1781,0
1504645006.56908,1805,0
1504645007.73845,1826,0
1504645008.73024,1844,0
1504645009.23303,1853,0
1504645009.96474,1866,0
1504645010.13174,1869,0
1504645010.60021,1877,0
1504645012.80293,1917,0
1504645013.74001,1934,0
1504645014.28026,1944,0
1504645014.4412,1947,0
1504645015.54074,1967,0
1504645016.50715,1983,-1
1504645017.52538,2001,0
1504645018.19005,2013,0
1504645019.13594,2030,0
1504645019.4375,2036,0
1504645021.53913,2073,0
1504645021.72537,2076,0
1504645021.78372,2077,0
1504645022.23907,2085,0
1504645022.46781,2089,0
1504645022.85389,2096,0
1504645025.87535,2149,0
1504645026.26972,2156,0
1504645026.79679,2165,0
1504645028.1363,2187,0
1504645028.3782,2191,0
1504645028.81677,2199,0
1504645029.28388,2207,0
1504645029.50753,2211,0
1504645030.61795,2231,0
1504645030.87996,2236,0
1504645030.92579,2237,0
1504645031.20292,2242,0
1504645031.89133,2254,0
1504645032.0534,2257,0
1504645032.33307,2262,0
1504645033.43616,2281,0
1504645034.34013,2297,0
1504645034.93709,2307,0
1504645035.6108,2319,0
1504645037.09741,2345,0
1504645037.61228,2354,0
1504645039.62238,2389,0
1504645039.6916,2390,0
1504645039.80658,2392,0
1504645042.34279,2436,0
1504645042.82975,2444,0
1504645043.34222,2453,0
1504645043.45068,2455,0
1504645043.72687,2460,0
1504645045.25453,2485,0
1504645045.3077,2486,0
1504645045.86441,2496,0
1504645045.97169,2498,0
1504645046.26036,2503,0
1504645047.04605,2517,0
1504645047.38239,2523,0
1504645047.90065,2532,0
1504645048.72023,2547,0
1504645049.05609,2553,0
1504645052.02532,2606,0
1504645053.02379,2623,0
1504645056.4338,2685,0
1504645056.73485,2690,0
1504645057.46651,2703,0
1504645059.54035,2740,0
1504645060.33978,2754,0
1504645062.33036,2789,0
1504645066.97814,2872,0
1504645067.99346,2890,0
1504645068.37968,2896,-1
1504645069.75149,2920,0
1504645072.44255,2967,0
1504645072.86927,2975,0
1504645074.85761,3011,0
1504645075.75394,3027,0
1504645075.93355,3030,0
1504645076.38628,3038,0
1504645076.55528,3041,0
1504645078.15498,3069,0
1504645079.79495,3099,0
1504645082.97567,3155,0
1504645083.28425,3161,0
1504645084.22077,3177,0
1504645085.2331,3195,0
1504645085.28163,3196,0
1504645087.21926,3230,0
1504645087.77681,3240,0
1504645087.94478,3243,0
1504645087.99059,3244,0
1504645088.11474,3246,0
1504645088.15931,3247,0
1504645089.61631,3272,0
1504645091.42005,3305,0
1504645093.70135,3345,0
1504645095.43545,3376,0
1504645096.91562,3403,0
1504645097.2027,3408,0
1504645098.45012,3430,0
1504645099.51439,3449,0
1504645100.41154,3464,0
1504645101.33892,3480,0
1504645102.99534,3509,0
1504645103.17476,3512,0
1504645104.59308,3537,-1
1504645107.05382,3580,0
1504645108.21535,3600,0
1504645109.25343,3618,0
1504645109.38135,3620,0
1504645109.48962,3622,0
1504645109.84725,3628,0
1504645111.47506,3656,0
1504645112.30255,3670,0
1504645115.38493,3726,0
1504645115.61204,3730,0
1504645116.23562,3741,0
1504645118.01141,3772,0
1504645118.4744,3780,0
1504645119.19394,3793,0
1504645119.48898,3798,0
1504645120.3769,3814,0
1504645120.67448,3819,0
1504645120.80099,3821,0
1504645121.40627,3831,0
1504645123.30786,3864,0
1504645123.95935,3876,0
1504645126.83591,3928,0
1504645127.47823,3939,0
1504645128.43586,3956,0
1504645130.01694,3984,0
1504645131.56669,4010,0
1504645132.22566,4022,0
1504645132.83977,4033,0
1504645133.00181,4036,0
1504645136.2512,4093,0
1504645136.54006,4098,0
1504645137.16176,4109,0
1504645141.26049,4182,0
1504645141.86921,4193,0
1504645141.93156,4194,0
1504645142.05435,4196,0
1504645142.34426,4201,0
1504645142.40706,4202,0
1504645143.81675,4227,0
1504645144.10943,4232,0
1504645144.28279,4235,0
1504645144.7301,4243,0
1504645145.90423,4263,0
1504645146.07076,4266,0
1504645146.12812,4267,0
1504645146.97614,4282,0
1504645148.20952,4304,0
1504645148.92926,4317,0
1504645149.0309,4319,0
1504645151.8762,4369,0
1504645153.20055,4393,0
1504645153.5805,4400,0
1504645153.92562,4406,0
1504645155.27449,4430,0
1504645155.4502,4433,0
1504645158.82134,4492,0
1504645159.83618,4509,0
1504645161.03663,4530,0
1504645161.19145,4533,0
1504645163.79449,4578,0
1504645163.97619,4581,0
1504645164.91554,4597,0
1504645166.65813,4628,0
1504645168.27443,4656,0
1504645168.72503,4664,0
1504645168.94626,4668,0
1504645169.40417,4676,0
1504645170.04512,4687,0
1504645171.56199,4713,0
1504645171.87847,4718,-1
1504645172.80488,4734,0
1504645173.71083,4750,0
1504645174.16461,4758,0
1504645174.68838,4767,0
1504645175.20643,4776,0
1504645175.84517,4787,0
1504645175.89041,4788,0
1504645176.5674,4800,0
1504645176.68047,4802,0
1504645178.82567,4840,-1
1504645179.47876,4852,0
1504645180.59904,4871,0
1504645181.91634,4894,0
1504645183.04447,4914,0
1504645185.69689,4962,0
1504645186.21399,4971,0
1504645186.37224,4974,0
1504645189.45541,5027,0
1504645189.63772,5030,0
1504645190.77592,5050,0
1504645190.87509,5052,0
1504645190.93811,5053,0
1504645193.97536,5106,0
1504645195.13857,5126,0
1504645195.58308,5134,0
1504645197.32468,5165,0
1504645198.2417,5182,0
1504645199.28239,5200,-1
1504645199.71048,5208,0
1504645201.48873,5239,0
1504645204.32759,5289,0
1504645205.99758,5318,0
1504645206.62802,5329,0
1504645207.53967,5345,0
1504645208.30732,5359,0
1504645209.47636,5380,0
1504645211.79565,5420,0
1504645213.03783,5442,0
1504645213.29081,5447,0
1504645215.40742,5484,0
1504645216.00808,5495,0
1504645217.1747,5515,-1
1504645217.26537,5517,0
1504645219.0717,5549,0
1504645220.42013,5573,0
1504645221.09755,5585,0
1504645221.21298,5587,0
1504645221.56101,5593,0
1504645223.66287,5630,0
1504645225.21786,5658,0
1504645225.32287,5660,0
1504645225.56288,5664,0
1504645226.42875,5679,0
1504645228.6943,5720,0
1504645228.86983,5723,0
1504645231.86998,5776,0
1504645232.02996,5779,0
1504645232.59207,5789,0
1504645233.63122,5807,0
1504645233.69436,5808,0
1504645234.69186,5825,0
1504645234.84559,5828,0
1504645236.82079,5862,0
1504645236.92477,5864,0
1504645237.34097,5871,0
1504645239.34683,5907,0
1504645240.57395,5928,0
1504645241.965,5952,0
1504645242.24073,5957,0
1504645242.59916,5963,0
1504645244.10579,5990,0
1504645245.24807,6010,0
1504645245.53431,6015,0
1504645246.44955,6030,0
1504645246.75275,6035,-1
1504645249.21697,6078,0
1504645250.63351,6103,0
1504645250.75316,6105,0
1504645251.69149,6121,-1
1504645251.79095,6123,0
1504645252.14648,6129,-1
1504645252.24427,6131,0
1504645253.26539,6149,0
1504645254.56232,6172,0
1504645255.05647,6181,0
1504645256.11554,6200,0
1504645256.73917,6211,0
1504645256.84785,6213,0
1504645257.17785,6219,0
1504645257.96578,6232,-1
1504645258.98611,6250,0
1504645261.14288,6289,0
1504645262.42596,6312,0
1504645262.74361,6317,-1
1504645264.15437,6341,0
1504645264.75487,6352,0
1504645265.36802,6363,0
1504645265.75831,6370,0
1504645266.10728,6376,0
1504645267.44978,6400,0
1504645270.78177,6459,0
1504645272.82801,6495,0
1504645272.874,6496,0
1504645273.109,6500,0
1504645274.26457,6520,0
1504645274.31252,6521,0
1504645274.378,6522,0
1504645274.83764,6530,0
1504645277.2647,6574,0
1504645277.65956,6581,0
1504645277.84357,6584,0
1504645278.94609,6603,0
1504645282.07473,6657,0
1504645282.57577,6666,0
1504645282.70105,6668,0
1504645282.94108,6672,0
1504645283.27896,6678,0
1504645283.45433,6681,0
1504645283.87073,6688,0
1504645284.34179,6696,0
1504645284.5226,6699,0
1504645285.19805,6711,0
1504645286.75411,6738,0
1504645286.99638,6742,0
1504645287.66145,6753,0
1504645288.27278,6764,0
1504645292.10616,6832,0
1504645292.8988,6846,-1
1504645293.38263,6854,0
1504645294.24228,6868,-1
1504645294.28487,6869,0
1504645295.78724,6895,0
1504645296.56413,6909,0
1504645297.97722,6934,0
1504645299.6927,6963,1
1504645299.86926,6966,1
1504645301.39522,6992,0
1504645302.45811,7010,0
1504645302.67125,7014,0
1504645304.06428,7039,0
1504645307.01618,7091,0
1504645307.84288,7106,0
1504645308.2826,7114,0
1504645308.34807,7115,0
1504645309.58484,7137,0
1504645310.60241,7155,0
1504645312.97723,7195,0
1504645314.18646,7216,0
1504645315.98144,7247,0
1504645319.10091,7300,0
1504645319.74989,7311,0
1504645320.78154,7329,0
