Wall time,Step,Value
1504121241.45631,18,0
1504121243.30799,42,0
1504121243.52485,45,0
1504121244.2754,56,0
1504121245.52642,71,0
1504121245.7267,74,0
1504121247.06113,94,0
1504121251.18089,155,0
1504121251.3978,158,0
1504121251.99824,167,0
1504121256.1516,229,0
1504121256.48531,234,0
1504121257.9031,255,0
1504121258.23863,260,0
1504121258.72035,267,0
1504121259.1375,273,0
1504121261.58939,308,0
1504121261.72825,310,0
1504121262.27344,318,0
1504121264.29148,347,0
1504121265.6593,367,0
1504121269.49577,421,0
1504121269.56256,422,0
1504121270.93026,442,0
1504121272.17308,460,0
1504121273.13276,474,0
1504121277.61975,536,0
1504121279.53801,563,0
1504121280.63887,579,0
1504121281.13921,586,0
1504121281.20598,587,0
1504121283.49912,620,0
1504121284.53921,634,-1
1504121285.15646,642,-1
1504121285.49285,647,0
1504121285.62628,649,0
1504121286.46017,661,0
1504121287.17747,671,0
1504121290.16319,714,0
1504121290.74696,722,0
1504121291.28973,730,0
1504121293.13228,756,0
1504121293.74946,765,0
1504121294.01631,769,0
1504121294.16642,771,0
1504121295.11723,785,0
1504121295.25068,787,0
1504121295.7344,794,0
1504121296.28484,802,0
1504121296.68514,808,0
1504121298.60336,836,0
1504121303.75754,909,0
1504121306.02599,942,0
1504121306.22616,945,0
1504121307.47482,962,1
1504121308.14451,971,0
1504121308.21115,972,0
1504121308.61155,978,0
1504121308.67817,979,0
1504121309.02861,984,0
1504121310.29611,1002,0
1504121310.49636,1005,0
1504121311.11359,1014,0
1504121314.49965,1063,0
1504121314.73307,1066,0
1504121315.21439,1072,-1
1504121315.66721,1078,0
1504121316.73476,1093,0
1504121317.13509,1099,0
1504121317.48539,1104,0
1504121321.03818,1156,0
1504121321.38841,1161,0
1504121321.45513,1162,0
1504121322.84631,1180,-1
1504121323.75711,1193,0
1504121324.6411,1206,0
1504121327.25983,1244,0
1504121328.44421,1261,0
1504121329.86053,1281,1
1504121332.33063,1316,0
1504121332.56142,1319,1
1504121333.56501,1333,0
1504121333.86316,1337,1
1504121337.16784,1385,0
1504121337.66827,1392,0
1504121339.20283,1414,0
1504121340.13437,1426,1
1504121340.88763,1436,0
1504121342.93921,1466,0
1504121343.68983,1477,0
1504121344.24024,1485,0
1504121344.65726,1491,0
1504121346.85901,1523,0
1504121347.14261,1527,0
1504121348.91066,1552,0
1504121350.01155,1568,0
1504121350.07826,1569,0
1504121351.11247,1584,0
1504121351.37936,1588,0
1504121352.54702,1605,0
1504121354.95832,1640,0
1504121355.49932,1648,0
1504121357.83462,1682,0
1504121358.45172,1691,0
1504121358.85204,1697,0
1504121359.20232,1702,0
1504121359.66936,1709,0
1504121360.30324,1718,0
1504121361.28578,1732,1
1504121361.42085,1734,0
1504121361.63769,1737,0
1504121362.27147,1746,0
1504121364.6901,1781,0
1504121366.32477,1805,0
1504121367.7593,1826,0
1504121368.99369,1844,0
1504121369.62744,1853,0
1504121370.51144,1866,0
1504121370.71165,1869,0
1504121371.26206,1877,0
1504121374.09772,1917,0
1504121375.26534,1934,0
1504121375.94922,1944,0
1504121376.1636,1947,1
1504121377.55053,1967,0
1504121378.68479,1983,0
1504121379.93575,2001,0
1504121380.75308,2013,0
1504121381.91313,2030,0
1504121382.35433,2036,0
1504121383.99805,2060,0
1504121384.95398,2073,-1
1504121385.15669,2076,0
1504121385.2234,2077,0
1504121385.77377,2085,0
1504121386.04077,2089,0
1504121386.52442,2096,0
1504121389.89379,2145,0
1504121390.17736,2149,0
1504121390.66108,2156,0
1504121391.27831,2165,0
1504121392.79618,2187,0
1504121393.07975,2191,0
1504121393.61351,2199,0
