Wall time,Step,Value
1504119157.78187,0,320
1504119219.5475,1,610
1504119291.74402,2,520
1504119355.22006,3,820
1504119433.40477,4,580
1504119474.88634,5,310
1504119529.71523,6,450
1504119599.83776,7,480
1504119651.73096,8,390
1504119711.87911,9,540
1504119756.56579,10,280
1504119830.57599,11,850
1504119871.30796,12,310
1504119918.68075,13,260
1504119967.73507,14,520
1504120011.68221,15,290
1504120072.41955,16,660
