Wall time,Step,Value
1504646920.88398,0,320
1504646963.76972,1,310
1504647005.46308,2,320
1504647052.28849,3,250
1504647100.52289,4,240
1504647164.23354,5,480
1504647208.19263,6,350
1504647251.56632,7,300
1504647331.99144,8,710
1504647375.17391,9,250
1504647418.57355,10,230
1504647492.62535,11,640
1504647549.47206,12,730
1504647585.77577,13,210
1504647629.07345,14,380
1504647680.72535,15,680
1504647742.9391,16,710
1504647782.36438,17,360
