Wall time,Step,Value
1504214387.36299,18,0
1504214387.91363,24,0
1504214389.3479,40,0
1504214389.54823,42,0
1504214389.79854,45,0
1504214390.83274,56,0
1504214392.42761,71,1
1504214392.71744,74,0
1504214394.50239,94,0
1504214395.43614,102,0
1504214395.76981,106,0
1504214397.6213,126,0
1504214400.25682,155,0
1504214400.50703,158,0
1504214401.38888,167,-1
1504214402.92585,183,0
1504214403.09243,185,0
1504214407.09559,229,0
1504214407.56272,234,0
1504214408.94714,249,0
1504214409.49759,255,0
1504214410.00483,260,0
1504214410.63181,267,0
1504214411.18231,273,0
1504214412.96703,292,0
1504214414.41828,308,0
1504214414.63839,310,-1
1504214415.35262,318,0
1504214417.3211,339,0
1504214418.10456,347,0
1504214419.62298,363,0
1504214420.00325,367,-1
1504214425.27513,421,-1
1504214425.37765,422,0
1504214427.04568,439,0
1504214427.34582,442,0
1504214427.62938,445,0
1504214429.03824,460,0
1504214429.31405,463,0
1504214429.41414,464,0
1504214430.38162,474,0
1504214432.14973,493,0
1504214434.16812,514,0
1504214435.83611,531,0
1504214436.37,536,0
1504214438.88866,563,0
1504214439.83945,573,0
1504214440.38988,579,0
1504214441.04042,586,0
1504214441.1405,587,0
1504214444.35185,620,0
1504214444.52655,622,0
1504214445.66079,634,0
1504214446.31139,641,0
1504214446.41141,642,0
1504214446.61159,644,0
1504214446.9118,647,0
1504214447.11142,649,0
1504214448.29629,661,0
1504214449.26368,671,0
1504214453.53388,714,0
1504214453.88403,718,0
1504214454.2678,722,0
1504214454.99366,730,0
1504214455.83566,739,0
1504214457.05341,752,0
1504214457.43692,756,0
1504214458.30438,765,0
1504214458.68797,769,0
1504214458.88816,771,0
1504214459.07164,773,0
1504214459.75964,780,-1
1504214460.20585,785,0
1504214460.40606,787,0
1504214460.88978,792,0
1504214461.05657,794,0
1504214461.45696,798,0
1504214461.82386,802,0
1504214462.39088,808,0
1504214462.47437,809,0
1504214464.6761,832,0
1504214465.04308,836,0
1504214468.22902,869,0
1504214468.87958,876,0
1504214469.47613,882,-1
1504214470.84779,896,0
1504214471.22424,900,0
1504214471.84862,907,0
1504214472.03214,909,0
1504214472.61587,915,0
1504214472.7827,917,0
1504214474.18377,931,0
1504214474.28394,932,0
1504214475.24874,942,-1
1504214475.51828,945,0
1504214476.36896,954,0
1504214476.76928,958,0
1504214477.15297,962,0
1504214477.98698,971,0
1504214478.08703,972,0
1504214478.67082,978,0
1504214478.7542,979,0
1504214479.25464,984,0
1504214480.98937,1002,0
1504214481.27294,1005,0
1504214482.12363,1014,0
1504214485.02603,1044,0
1504214486.31034,1057,0
1504214486.92747,1063,0
1504214487.2277,1066,0
1504214487.39448,1068,0
1504214487.76145,1072,0
1504214488.32866,1078,0
1504214488.79564,1083,0
1504214489.77979,1093,0
1504214490.38029,1099,0
1504214490.84731,1104,0
1504214491.82927,1114,1
1504214495.88474,1156,0
1504214496.29488,1160,0
1504214496.38511,1161,0
1504214496.46845,1162,0
1504214498.16288,1180,0
1504214499.38753,1193,0
1504214500.67193,1206,0
1504214503.17398,1232,0
1504214504.29151,1244,0
1504214505.32573,1255,0
1504214505.60924,1258,0
1504214505.89282,1261,0
1504214507.81096,1281,0
1504214508.39476,1287,0
1504214509.09538,1294,0
1504214509.68271,1300,0
1504214511.18044,1316,0
1504214511.48066,1319,0
1504214512.52503,1330,0
1504214512.81504,1333,0
1504214513.09858,1336,0
1504214513.22949,1337,-1
1504214517.91659,1385,-1
1504214518.20278,1388,0
1504214518.51691,1391,-1
1504214518.60301,1392,0
1504214520.78811,1414,0
1504214521.88906,1426,0
1504214522.05587,1428,0
1504214522.78983,1436,0
1504214523.21751,1440,0
1504214525.63782,1465,1
1504214525.72551,1466,0
1504214526.77637,1477,0
1504214527.52698,1485,0
1504214527.91061,1489,0
1504214528.11079,1491,0
1504214531.17983,1523,0
1504214531.58023,1527,0
1504214533.99889,1552,0
1504214535.51674,1568,0
1504214535.60017,1569,0
1504214537.08462,1584,0
1504214537.46835,1588,0
1504214539.06695,1604,1
1504214539.1531,1605,0
1504214541.23805,1627,0
1504214541.73844,1632,0
1504214542.27047,1637,-1
1504214542.57961,1640,-1
1504214543.05615,1645,0
1504214543.37313,1648,0
1504214544.63506,1660,0
1504214545.358,1668,0
1504214546.02522,1675,0
1504214546.69241,1682,0
1504214547.55986,1691,0
1504214547.9268,1695,0
1504214548.09354,1697,0
1504214548.29364,1699,0
1504214548.59396,1702,0
