Wall time,Step,Value
1504126437.19391,18,0
1504126437.71104,24,0
1504126439.04535,40,0
1504126439.21207,42,0
1504126439.46238,45,0
1504126440.46307,56,0
1504126441.73079,71,0
1504126441.99776,74,0
1504126444.49288,94,-1
1504126445.23359,102,0
1504126445.6174,106,0
1504126447.48547,126,0
1504126450.18779,155,0
1504126450.46891,158,-1
1504126451.33877,167,0
1504126452.38932,178,0
1504126452.83982,183,0
1504126453.00658,185,0
1504126453.46402,190,0
1504126456.95998,229,0
1504126457.39335,234,0
1504126458.76137,249,0
1504126459.32841,255,0
1504126459.78222,260,-1
1504126460.44625,267,0
1504126461.01306,273,0
1504126462.78126,292,0
1504126464.2631,308,-1
1504126464.43989,310,0
1504126465.19584,318,-1
1504126466.30923,330,0
1504126467.18114,339,1
1504126467.91946,347,0
1504126469.47056,363,0
1504126469.90171,367,-1
1504126475.0585,421,0
1504126475.15855,422,0
1504126476.79326,439,0
1504126477.07681,442,0
1504126477.37707,445,0
1504126478.78641,460,0
1504126479.06174,463,0
1504126479.17585,464,1
1504126480.12927,474,0
1504126481.93074,493,0
1504126483.94898,514,0
1504126485.60037,531,0
1504126486.06738,536,0
1504126488.6861,563,0
1504126489.58693,573,0
1504126490.13734,579,0
1504126490.80458,586,0
1504126490.90462,587,0
1504126492.30583,602,0
1504126494.01576,620,0
1504126494.19063,622,0
1504126495.33896,634,1
1504126495.97543,641,0
1504126496.07545,642,0
1504126496.27283,644,1
1504126496.54247,647,0
1504126496.75664,649,1
1504126497.89363,661,0
1504126498.79436,671,0
1504126500.37888,688,0
1504126502.89765,714,0
1504126503.28133,718,0
1504126503.6954,722,-1
1504126504.49093,730,0
1504126505.34969,739,0
1504126505.71665,743,0
1504126506.58399,752,0
1504126506.98432,756,0
1504126507.83499,765,0
1504126508.25199,769,0
1504126508.45218,771,0
1504126508.63564,773,0
1504126509.31173,780,0
1504126509.78657,785,0
1504126509.97001,787,0
1504126510.45378,792,0
1504126510.65395,794,0
1504126511.03764,798,0
1504126511.43789,802,0
1504126512.01896,808,-1
1504126512.10509,809,0
1504126514.35698,832,0
1504126514.75415,836,-1
1504126517.87647,869,0
1504126518.59369,876,0
1504126519.21087,882,0
1504126520.51193,896,0
1504126520.87196,900,0
1504126521.5461,907,0
1504126521.71289,909,0
1504126522.29662,915,0
1504126522.49684,917,0
1504126523.84797,931,0
1504126523.93132,932,0
1504126524.83201,942,0
1504126525.13234,945,0
1504126525.96632,954,0
1504126526.38332,958,0
1504126526.76696,962,0
1504126527.66771,971,0
1504126527.76778,972,0
1504126528.33491,978,0
1504126528.43501,979,0
1504126528.93532,984,0
1504126530.71746,1002,-1
1504126531.00375,1005,0
1504126531.87111,1014,0
1504126534.74008,1044,0
1504126536.00686,1057,-1
1504126536.57492,1063,0
1504126536.87511,1066,0
1504126537.08889,1068,-1
1504126537.49225,1072,0
1504126538.02611,1078,0
1504126538.60987,1083,0
1504126539.51062,1093,0
1504126540.0944,1099,0
1504126540.57814,1104,0
1504126541.49553,1114,0
1504126545.44868,1156,0
1504126545.84233,1160,0
1504126545.9324,1161,0
1504126546.03255,1162,0
1504126547.77751,1180,0
1504126549.01534,1193,1
1504126550.23593,1206,0
1504126552.73796,1232,0
1504126553.77205,1244,0
1504126554.73957,1255,0
1504126555.02313,1258,0
1504126555.28988,1261,0
1504126557.15824,1281,0
1504126557.69196,1287,0
1504126558.35636,1294,1
1504126558.91949,1300,0
1504126560.46089,1316,0
1504126560.72777,1319,0
1504126561.75599,1330,0
1504126562.04552,1333,0
1504126562.3291,1336,0
1504126562.42915,1337,0
1504126566.84934,1385,0
1504126567.11627,1388,0
1504126567.38307,1391,0
1504126567.48321,1392,0
1504126569.48476,1414,0
1504126570.56908,1426,0
1504126570.76921,1428,0
1504126571.53652,1436,0
1504126571.91437,1440,0
1504126574.25537,1465,0
1504126574.37212,1466,0
1504126575.38961,1477,0
1504126576.14026,1485,0
1504126576.50724,1489,0
1504126576.69069,1491,0
1504126579.74311,1523,0
1504126580.1101,1527,0
1504126582.45905,1552,-1
1504126583.96321,1568,0
1504126584.0633,1569,0
1504126585.49777,1584,0
1504126585.88144,1588,0
1504126587.31594,1604,0
1504126587.41599,1605,0
1504126588.61699,1618,0
1504126589.45096,1627,0
1504126589.91802,1632,0
1504126590.40166,1637,0
1504126590.68002,1640,0
1504126591.16904,1645,0
1504126591.43594,1648,0
1504126592.56512,1660,0
1504126593.28745,1668,0
1504126594.02135,1675,0
1504126594.68847,1682,0
1504126595.58925,1691,0
1504126595.95626,1695,0
1504126596.13972,1697,0
1504126596.32317,1699,0
1504126596.5901,1702,0
