Wall time,Step,Value
1504734776.39285,119,0
1504734779.81371,120,1
1504734783.41687,121,-1
1504734787.01999,122,-1
1504734789.72218,123,1
1504734792.00521,124,0
1504734795.0264,125,-1
1504734797.54493,126,1
1504734800.56406,127,-2
1504734803.39948,128,1
1504734806.96749,129,0
1504734810.2035,130,0
1504734812.52201,131,0
1504734815.34091,132,0
1504734818.01009,133,0
1504734820.88085,134,2
1504734823.19924,135,-1
1504734825.05072,136,-1
1504734827.35284,137,-1
1504734828.92051,138,1
1504734831.6556,139,-1
1504734833.59129,140,1
1504734834.73976,141,0
1504734835.52359,142,0
1504734836.14308,143,-1
1504734836.39326,144,-1
1504734840.27749,145,-1
1504734843.68263,146,1
1504734847.26849,147,-1
1504734850.35449,148,-1
1504734853.58059,149,-1
1504734856.65943,150,-2
1504734858.99472,151,1
1504734862.23042,152,-1
1504734865.11675,153,1
1504734868.28573,154,1
1504734870.78752,155,-1
1504734873.35437,156,0
1504734875.9914,157,1
1504734878.26036,158,1
1504734880.37865,159,-2
1504734882.5617,160,0
1504734884.11497,161,-1
1504734886.21672,162,1
1504734887.78458,163,-1
1504734889.01684,164,0
1504734889.80288,165,-1
1504734890.82038,166,-1
1504734891.6042,167,-1
1504734891.9858,168,0
1504734892.18815,169,-1
1504734896.03906,170,1
1504734899.5092,171,0
1504734902.77985,172,-2
1504734906.21598,173,1
1504734909.61851,174,-1
1504734912.68837,175,1
1504734915.5736,176,-2
1504734918.20761,177,0
1504734921.19495,178,-2
1504734923.88071,179,-1
1504734925.9991,180,-2
1504734927.38367,181,-1
1504734929.65194,182,-1
1504734931.58685,183,1
1504734933.87176,184,-1
1504734935.97172,185,0
1504734937.57496,186,-1
1504734938.72592,187,-2
1504734939.57653,188,-1
1504734940.37512,189,0
1504734941.34468,190,-1
1504734942.127,191,0
1504734942.51077,192,0
1504734942.71316,193,-1
1504734946.57969,194,0
1504734950.01804,195,1
1504734953.28724,196,1
1504734956.89027,197,1
1504734960.29395,198,-1
1504734963.3192,199,1
1504734966.57959,200,0
1504734968.91691,201,1
1504734972.08606,202,-2
1504734974.77157,203,1
1504734977.74075,204,-1
1504734979.87421,205,0
1504734982.26072,206,-1
1504734984.73022,207,-2
1504734986.36288,208,0
1504734988.79989,209,-1
1504734990.86784,210,-1
1504734992.56938,211,1
1504734993.98712,212,1
1504734995.03871,213,-2
1504734995.8897,214,-2
1504734996.35397,215,0
1504735000.20671,216,-1
1504735003.8291,217,1
1504735007.26549,218,2
1504735011.0681,219,1
1504735014.48697,220,1
1504735017.75619,221,1
1504735021.50779,222,0
1504735024.41142,223,-1
1504735027.59736,224,-1
1504735030.29999,225,1
1504735032.73534,226,-1
1504735034.87029,227,-1
1504735037.63902,228,-1
1504735040.95644,229,0
1504735043.71068,230,-2
1504735046.27927,231,-2
1504735048.58131,232,1
1504735050.39931,233,1
1504735051.85051,234,1
1504735053.76884,235,-1
1504735054.82057,236,-1
1504735055.41867,237,0
1504735055.63484,238,0
1504735059.48797,239,-1
1504735062.95951,240,1
1504735066.22892,241,-1
1504735069.83127,242,-1
1504735073.60224,243,-1
1504735077.00411,244,1
1504735080.2234,245,1
1504735083.97638,246,1
1504735086.30968,247,0
1504735089.14569,248,0
1504735091.93835,249,0
1504735094.4352,250,-1
1504735096.38692,251,-1
1504735098.80607,252,-1
1504735100.34064,253,-1
1504735101.72463,254,-1
1504735102.80863,255,-1
1504735103.50918,256,-1
1504735103.77668,257,-1
1504735107.09417,258,0
1504735110.88219,259,1
1504735114.55193,260,1
1504735117.77065,261,1
1504735121.17346,262,-1
1504735124.24336,263,-1
1504735127.81273,264,-1
1504735131.2478,265,2
1504735134.26539,266,0
1504735136.58542,267,-1
1504735139.57255,268,-2
1504735142.35719,269,-1
1504735144.48991,270,0
1504735147.12744,271,-2
1504735149.32916,272,-1
1504735150.98139,273,1
1504735151.79667,274,0
1504735154.28346,275,-1
1504735156.19943,276,0
1504735157.63575,277,-2
1504735160.15474,278,-2
1504735161.3224,279,1
1504735162.30487,280,0
1504735162.53795,281,0
1504735163.73928,282,0
1504735164.52364,283,0
1504735164.90654,284,0
1504735165.10691,285,0
1504735168.74328,286,0
1504735172.3977,287,1
1504735175.66755,288,-1
1504735178.93453,289,0
1504735182.5226,290,1
1504735185.97563,291,1
1504735189.06159,292,-1
1504735191.94764,293,2
1504735195.15032,294,-1
1504735198.33337,295,0
1504735200.98754,296,-2
1504735203.85484,297,0
1504735206.90947,298,1
1504735209.78296,299,0
1504735212.66188,300,0
1504735215.6669,301,1
1504735218.31861,302,1
1504735220.57,303,-2
1504735223.53725,304,0
1504735226.52503,305,2
1504735228.60783,306,0
1504735231.41228,307,-2
1504735234.38,308,0
1504735237.06544,309,0
1504735239.38546,310,-1
1504735242.33776,311,-1
1504735244.10581,312,-1
1504735246.78911,313,0
1504735249.35823,314,0
1504735250.928,315,-1
1504735251.74356,316,0
1504735252.24432,317,0
1504735254.19775,318,-2
1504735254.44551,319,0
1504735257.96551,320,-1
1504735261.23459,321,0
1504735264.83919,322,1
1504735268.47584,323,-2
1504735271.69341,324,0
1504735275.26435,325,-1
1504735278.53382,326,2
1504735281.53564,327,1
1504735284.60529,328,1
1504735287.97524,329,2
1504735290.85832,330,0
1504735293.87756,331,0
1504735296.76468,332,1
1504735299.64859,333,0
1504735302.35285,334,1
1504735304.76952,335,0
1504735306.99013,336,-1
1504735309.65906,337,-2
1504735311.49177,338,0
1504735312.8767,339,0
1504735314.97786,340,0
1504735317.24825,341,1
1504735318.24679,342,0
1504735318.84987,343,-1
1504735321.11809,344,-2
1504735322.70083,345,0
1504735323.15319,346,-1
1504735323.35396,347,-1
1504735327.20416,348,0
1504735331.01592,349,1
1504735334.69386,350,0
1504735337.61476,351,-2
1504735340.90104,352,-1
1504735344.67024,353,-1
1504735347.73987,354,-2
1504735351.10881,355,-1
1504735354.31139,356,-1
1504735357.19553,357,0
1504735359.84961,358,-1
1504735362.45201,359,-1
1504735365.05381,360,1
1504735367.83907,361,1
1504735369.59049,362,-1
1504735370.60602,363,0
1504735373.07483,364,0
1504735375.25967,365,0
1504735377.61351,366,-2
1504735379.3651,367,-1
1504735380.69945,368,-1
1504735381.75042,369,-1
1504735382.41789,370,-1
1504735384.55326,371,-1
1504735384.98491,372,0
1504735385.20122,373,0
1504735389.05519,374,0
1504735392.47372,375,0
1504735396.0618,376,-1
1504735399.33134,377,-1
1504735402.91808,378,-1
1504735406.32097,379,-1
1504735409.88986,380,2
1504735412.90873,381,1
1504735415.91197,382,-1
1504735418.74791,383,-1
1504735421.73252,384,-1
1504735424.25103,385,1
1504735426.30082,386,0
