Wall time,Step,Value
1504732930.86234,0,0
1504732934.29844,1,0
1504732937.30221,2,-1
1504732940.37141,3,-1
1504732943.60595,4,0
1504732947.35961,5,1
1504732950.36197,6,1
1504732953.74813,7,-1
1504732957.16698,8,0
1504732960.33705,9,1
1504732963.32275,10,1
1504732966.10771,11,0
1504732968.89408,12,1
1504732971.39526,13,0
1504732973.79724,14,0
1504732976.3659,15,0
1504732978.66854,16,1
1504732980.8696,17,0
1504732982.60499,18,-1
1504732984.85684,19,-1
1504732986.59088,20,0
1504732987.575,21,0
1504732989.09356,22,-1
1504732990.61137,23,-1
1504732992.49553,24,0
1504732994.01427,25,-1
1504732995.36465,26,0
1504732996.34959,27,1
1504732997.13275,28,0
1504732997.53306,29,0
1504733001.03584,30,0
1504733004.15597,31,1
1504733006.84115,32,1
1504733009.00961,33,-1
1504733012.57924,34,-1
1504733015.78189,35,-1
1504733019.21712,36,0
1504733022.77011,37,0
1504733024.35549,38,1
1504733027.42456,39,-1
1504733031.1436,40,0
1504733033.74637,41,1
1504733037.16505,42,0
1504733040.03467,43,1
1504733043.57097,44,1
1504733046.92364,45,1
1504733050.27643,46,1
1504733053.44492,47,0
1504733056.4314,48,1
1504733059.05234,49,0
1504733060.43387,50,0
1504733062.186,51,1
1504733063.20356,52,1
1504733066.23927,53,-1
1504733069.09086,54,0
1504733071.86048,55,1
1504733074.07889,56,1
1504733076.16328,57,0
1504733078.9995,58,1
1504733080.36728,59,1
1504733083.26972,60,-1
1504733086.00524,61,1
1504733087.80603,62,0
1504733089.97444,63,0
1504733090.95922,64,-1
1504733092.12613,65,0
1504733092.9775,66,-1
1504733095.42955,67,-1
1504733097.54791,68,-1
1504733100.14927,69,0
1504733102.11828,70,1
1504733104.40341,71,-1
1504733105.60451,72,1
1504733107.90556,73,0
1504733108.94045,74,1
1504733111.05881,75,-1
1504733113.32727,76,1
1504733114.66099,77,0
1504733115.64511,78,0
1504733117.53069,79,-1
1504733119.64919,80,1
1504733121.88354,81,0
1504733124.31945,82,1
1504733126.65478,83,1
1504733128.37207,84,0
1504733130.45779,85,1
1504733132.3586,86,0
1504733133.70974,87,0
1504733135.66132,88,0
1504733137.7971,89,1
1504733139.94882,90,1
1504733142.20058,91,1
1504733143.93467,92,0
1504733146.003,93,0
1504733147.85455,94,0
1504733149.95688,95,1
1504733151.85855,96,1
1504733154.227,97,1
1504733156.5288,98,1
1504733158.91619,99,1
1504733161.0658,100,1
1504733163.634,101,0
1504733166.20271,102,0
1504733168.5886,103,1
1504733171.15734,104,1
1504733173.74272,105,1
1504733176.1614,106,1
1504733178.74686,107,-1
1504733181.06542,108,1
1504733182.99955,109,0
1504733185.50231,110,1
1504733186.86993,111,1
1504733189.4047,112,0
1504733191.65722,113,1
1504733194.20861,114,0
1504733196.32761,115,1
1504733198.62953,116,1
1504733200.33019,117,0
1504733201.66463,118,0
1504733203.58287,119,0
1504733205.85209,120,-1
1504733208.22074,121,1
1504733210.87205,122,0
1504733212.97457,123,1
1504733215.40901,124,0
1504733217.69527,125,1
1504733219.99685,126,1
1504733222.74833,127,0
1504733225.55131,128,1
1504733228.55377,129,1
1504733231.43935,130,1
1504733234.07477,131,1
1504733236.85973,132,0
1504733239.36243,133,1
1504733242.03131,134,1
1504733244.33314,135,-1
1504733247.18547,136,-2
1504733250.05445,137,1
1504733252.80667,138,1
1504733255.40878,139,-1
1504733258.26102,140,-2
1504733260.5288,141,0
1504733263.03153,142,2
1504733266.35022,143,0
1504733269.5201,144,2
1504733271.75526,145,1
1504733274.79033,146,0
1504733277.96024,147,1
1504733280.94534,148,0
1504733284.00037,149,1
1504733286.88414,150,1
1504733289.93661,151,1
1504733292.43866,152,1
1504733294.75711,153,1
1504733297.92573,154,0
1504733300.54531,155,1
1504733303.58033,156,0
1504733306.26659,157,2
1504733308.8679,158,0
1504733311.73756,159,1
1504733314.05608,160,1
1504733317.02515,161,1
1504733319.25963,162,0
1504733321.1278,163,0
1504733323.98088,164,-1
1504733326.74898,165,0
1504733329.41847,166,1
1504733332.38757,167,1
1504733335.07318,168,1
1504733337.5744,169,0
1504733339.69349,170,1
1504733341.44505,171,1
1504733344.08026,172,1
1504733346.93262,173,1
1504733348.71743,174,2
1504733351.35282,175,1
1504733354.02168,176,1
1504733356.8739,177,1
1504733359.84312,178,1
1504733362.82881,179,-2
1504733365.64689,180,0
1504733368.13239,181,0
1504733370.95205,182,1
1504733373.62008,183,0
1504733376.48976,184,1
1504733379.509,185,1
1504733382.31116,186,-1
1504733385.31368,187,-1
1504733388.38275,188,1
1504733391.56865,189,1
1504733394.40424,190,1
1504733396.87288,191,1
1504733400.24222,192,-1
1504733403.31151,193,1
1504733406.4967,194,0
1504733409.18291,195,-2
1504733412.15133,196,0
1504733415.30452,197,1
1504733417.43959,198,1
1504733420.12688,199,1
1504733422.62641,200,0
1504733425.77898,201,0
1504733428.98213,202,1
1504733431.43416,203,1
1504733434.486,204,0
1504733437.37236,205,1
1504733440.42411,206,0
1504733443.10961,207,0
1504733445.77843,208,0
1504733448.04748,209,-1
1504733450.34939,210,1
1504733453.00156,211,1
1504733455.32014,212,1
1504733458.32263,213,1
1504733460.82463,214,1
1504733462.94296,215,1
1504733465.71123,216,0
1504733468.38004,217,0
1504733471.3498,218,1
