Wall time,Step,Value
1504647207.44821,1,0
1504647223.21437,2,0
1504647248.36653,3,0
1504647272.30299,4,0
1504647301.69488,5,0
1504647343.97895,6,0
1504647382.75998,7,0
1504647427.32952,8,0
1504647480.15521,9,1
1504647534.39978,10,1
1504647606.00751,11,2
1504647668.37436,12,1
1504647720.64995,13,0
1504647799.84763,14,2
1504647880.91082,15,2
1504647936.39063,16,0
1504647997.45694,17,0
1504648051.26723,18,0
