Wall time,Step,Value
1504297704.56349,18,0
1504297705.09715,24,0
1504297706.51501,40,0
1504297706.6984,42,0
1504297706.96557,45,0
1504297707.94945,56,0
1504297709.28394,71,0
1504297709.5341,74,0
1504297711.55238,94,0
1504297712.63004,106,-1
1504297714.67179,126,0
1504297717.37377,155,0
1504297717.64075,158,0
1504297718.55464,167,-1
1504297719.99263,183,0
1504297720.1595,185,0
1504297724.16262,229,0
1504297724.64636,234,0
1504297726.11063,249,-1
1504297726.69478,255,-1
1504297727.13957,260,0
1504297727.73215,267,0
1504297728.28267,273,0
1504297731.4322,308,1
1504297731.64007,310,1
1504297732.36618,318,-1
1504297734.36806,339,1
1504297735.12215,347,0
1504297737.07025,367,1
1504297742.32809,421,0
1504297742.43984,422,1
1504297744.09618,439,0
1504297744.42649,442,1
1504297744.71333,445,0
1504297746.20685,460,0
1504297746.48141,463,0
1504297746.59458,464,-1
1504297747.58228,474,0
1504297749.38373,493,0
1504297751.41876,514,0
1504297753.08676,531,0
1504297753.60055,536,-1
1504297756.22261,563,0
1504297757.22345,573,0
1504297757.78712,579,-1
1504297758.47441,586,0
1504297758.5745,587,0
1504297761.77015,620,0
1504297761.94396,622,0
1504297763.19197,634,-1
1504297763.87882,641,0
1504297763.9921,642,-1
1504297764.17904,644,0
1504297764.46262,647,0
1504297764.66277,649,0
1504297765.84705,661,0
1504297766.84796,671,0
1504297771.05126,714,0
1504297771.85191,722,0
1504297772.66275,730,0
1504297773.5193,739,0
1504297774.77094,752,0
1504297775.10438,756,0
1504297776.03866,765,0
1504297776.42228,769,0
1504297776.62248,771,0
1504297776.82262,773,0
1504297777.46637,780,0
1504297777.92342,785,0
1504297778.10699,787,0
1504297778.5907,792,0
1504297778.79079,794,0
1504297779.19121,798,0
1504297779.54135,802,0
1504297780.10861,808,0
1504297780.19195,809,0
1504297782.44393,832,0
1504297782.85768,836,1
1504297786.1301,869,0
1504297786.78065,876,0
1504297787.38106,882,0
1504297788.73226,896,0
1504297789.10944,900,0
1504297789.79978,907,0
1504297789.99988,909,0
1504297790.80057,917,0
1504297792.15168,931,0
1504297792.26508,932,1
1504297793.25256,942,0
1504297793.5528,945,0
1504297794.43344,954,1
1504297795.22082,962,0
1504297796.13808,971,0
1504297796.23487,972,-1
1504297796.80541,978,0
1504297796.88884,979,0
1504297797.38917,984,0
1504297799.19065,1002,0
1504297799.50396,1005,-1
1504297800.37496,1014,0
1504297803.3107,1044,0
1504297804.61174,1057,0
1504297805.19556,1063,0
1504297805.49574,1066,0
1504297805.69594,1068,0
1504297806.06289,1072,0
1504297806.64672,1078,0
1504297807.14364,1083,1
1504297808.11459,1093,0
1504297808.69841,1099,0
1504297809.18204,1104,0
1504297810.13285,1114,0
1504297814.16947,1156,0
1504297814.61289,1160,-1
1504297814.70327,1161,0
1504297814.80328,1162,0
1504297816.61767,1180,0
1504297817.93917,1193,0
1504297819.20678,1206,0
1504297821.65878,1232,0
1504297822.82648,1244,0
1504297823.94398,1255,0
1504297824.2443,1258,0
1504297824.54455,1261,0
1504297826.47941,1281,0
1504297827.06,1287,-1
1504297827.73036,1294,0
1504297828.31048,1300,0
1504297829.86545,1316,0
1504297830.16564,1319,0
1504297831.29271,1330,-1
1504297831.58361,1333,0
1504297831.86711,1336,0
1504297831.97884,1337,1
1504297836.67098,1385,0
1504297836.95455,1388,0
1504297837.2678,1391,-1
1504297837.35488,1392,0
1504297839.48987,1414,0
1504297840.60753,1426,0
1504297841.60829,1436,0
1504297842.02285,1440,0
1504297844.36039,1465,0
1504297844.46049,1466,0
1504297845.47809,1477,0
1504297846.19536,1485,0
1504297846.56228,1489,0
1504297846.74581,1491,0
1504297849.81496,1523,0
1504297850.19858,1527,0
1504297852.61718,1552,0
1504297854.10166,1568,0
1504297854.20182,1569,0
1504297855.61965,1584,0
1504297855.98659,1588,0
1504297857.56803,1604,1
1504297857.65459,1605,0
1504297859.83965,1627,0
1504297860.35324,1632,-1
1504297860.83702,1637,-1
1504297861.10441,1640,0
1504297861.55777,1645,0
1504297861.8413,1648,0
1504297863.04026,1660,0
1504297863.79294,1668,0
1504297864.4738,1675,-1
1504297865.19076,1682,-1
1504297866.04471,1691,0
1504297866.46173,1695,0
1504297866.64516,1697,0
1504297866.82872,1699,0
1504297867.11222,1702,0
1504297867.7128,1709,0
1504297868.59682,1718,0
1504297869.5809,1728,0
1504297869.98117,1732,0
1504297870.16466,1734,0
1504297870.44829,1737,0
1504297870.93201,1742,0
1504297871.24896,1745,0
1504297871.34903,1746,0
1504297873.3006,1766,0
1504297874.18462,1775,0
1504297874.76554,1781,-1
1504297875.43565,1788,0
1504297875.53571,1789,0
1504297876.38647,1798,0
1504297877.08699,1805,0
1504297879.07191,1826,0
1504297879.48776,1830,0
1504297880.51916,1840,-1
1504297880.87338,1844,0
1504297881.79078,1853,0
1504297883.02511,1866,0
1504297883.30868,1869,0
1504297883.89249,1875,0
1504297884.0759,1877,0
1504297887.36186,1911,0
1504297887.96244,1917,0
1504297889.64711,1934,0
1504297890.64797,1944,0
