Wall time,Step,Value
1504709806.18698,220,2
1504709809.77332,221,1
1504709813.62571,222,0
1504709816.84497,223,0
1504709819.19748,224,1
1504709822.63365,225,1
1504709826.01973,226,-3
1504709829.08883,227,1
1504709832.52492,228,2
1504709835.72759,229,1
1504709839.31314,230,0
1504709842.51576,231,2
1504709845.38531,232,1
1504709848.38714,233,0
1504709851.08996,234,1
1504709853.04151,235,1
1504709856.22676,236,0
1504709859.27991,237,1
1504709862.43248,238,-1
1504709865.08392,239,0
1504709868.13643,240,0
1504709871.00606,241,-1
1504709873.5081,242,-1
1504709875.99273,243,0
1504709878.57896,244,1
1504709880.88,245,0
1504709882.81564,246,1
1504709884.81661,247,0
1504709887.36931,248,1
1504709888.55545,249,1
1504709890.90483,250,0
1504709892.4567,251,-1
1504709894.19079,252,0
1504709896.25915,253,0
1504709897.61084,254,1
1504709898.82788,255,0
1504709900.96292,256,0
1504709901.9978,257,1
1504709903.51559,258,2
1504709905.7501,259,0
1504709907.46887,260,1
1504709908.81989,261,1
1504709910.93834,262,1
1504709913.05674,263,2
1504709915.40865,264,1
1504709917.57634,265,0
1504709919.49522,266,-1
1504709921.59685,267,2
1504709923.5979,268,0
1504709925.58352,269,2
1504709927.55175,270,1
1504709929.25251,271,0
1504709930.58758,272,1
1504709932.17152,273,0
1504709933.69005,274,1
1504709935.04043,275,0
1504709936.02452,276,0
1504709936.79191,277,0
1504709937.74337,278,-2
1504709938.32651,279,0
1504709938.50993,280,0
1504709942.34645,281,-2
1504709946.16676,282,3
1504709949.80306,283,2
1504709953.07234,284,-2
1504709956.87546,285,-3
1504709960.47847,286,1
1504709963.93116,287,-1
1504709967.15048,288,1
1504709970.78686,289,-2
1504709974.10596,290,-1
1504709976.92438,291,0
1504709978.87585,292,0
1504709981.67881,293,1
1504709984.84808,294,1
1504709988.20012,295,0
1504709991.06978,296,-2
1504709992.45356,297,0
1504709994.95559,298,0
1504709997.81038,299,-2
1504709999.92687,300,1
1504710002.22875,301,1
1504710005.44741,302,0
1504710007.19883,303,0
1504710009.93504,304,-1
1504710012.21954,305,0
1504710015.12253,306,4
1504710017.10752,307,1
1504710019.69291,308,1
1504710022.12822,309,-1
1504710024.68027,310,2
1504710026.96547,311,1
1504710028.84965,312,0
1504710030.81862,313,-1
1504710032.97031,314,1
1504710034.88792,315,0
1504710036.50581,316,0
1504710038.408,317,1
1504710040.32627,318,1
1504710042.31054,319,0
1504710044.59632,320,1
1504710046.78152,321,1
1504710048.51619,322,1
1504710050.86744,323,0
1504710052.41936,324,1
1504710053.78648,325,0
1504710056.32256,326,1
1504710058.75711,327,0
1504710061.32658,328,1
1504710062.99452,329,1
1504710065.11292,330,1
1504710068.04862,331,2
1504710071.08444,332,2
1504710073.95275,333,0
1504710076.73905,334,1
1504710079.608,335,1
1504710082.66045,336,1
1504710085.51282,337,-1
1504710088.28172,338,2
1504710091.09997,339,0
1504710093.35181,340,0
1504710096.03794,341,2
1504710098.85688,342,1
1504710102.00943,343,1
1504710105.19536,344,2
1504710108.43144,345,1
1504710111.26625,346,0
1504710114.15203,347,0
1504710117.13844,348,1
1504710119.9424,349,1
1504710122.44264,350,1
1504710125.04476,351,-1
1504710127.93027,352,1
1504710130.74922,353,1
1504710133.71839,354,1
1504710136.52068,355,1
1504710138.65578,356,-1
1504710141.62421,357,0
1504710144.69391,358,2
1504710147.51297,359,1
1504710150.56547,360,1
1504710153.63378,361,0
1504710156.31929,362,0
1504710158.82141,363,0
1504710161.65698,364,0
1504710164.1263,365,1
1504710166.16065,366,0
1504710168.46317,367,-1
1504710170.38071,368,0
1504710173.23359,369,1
1504710175.31794,370,0
1504710177.98739,371,1
1504710179.80495,372,0
1504710182.241,373,2
1504710184.80978,374,1
1504710187.06082,375,0
1504710188.61208,376,0
1504710189.79643,377,0
1504710191.94882,378,1
1504710193.83365,379,1
1504710195.98543,380,1
1504710198.05307,381,0
1504710199.95462,382,0
1504710201.30572,383,0
1504710203.02438,384,1
1504710204.7752,385,0
1504710206.31042,386,2
1504710207.87833,387,1
1504710209.62913,388,0
1504710210.59715,389,1
1504710211.81423,390,0
1504710212.96581,391,-1
1504710214.66642,392,0
1504710216.61877,393,1
1504710217.60235,394,1
1504710219.53776,395,1
1504710221.2392,396,1
1504710222.92384,397,1
1504710224.60846,398,1
1504710226.31176,399,1
1504710228.06141,400,1
1504710229.89619,401,1
1504710231.68091,402,1
1504710233.26565,403,1
1504710235.15037,404,1
1504710236.91853,405,1
1504710238.63642,406,1
1504710240.23716,407,0
1504710242.00592,408,2
1504710243.54047,409,1
1504710245.1078,410,0
1504710246.47624,411,1
1504710247.81059,412,1
1504710248.97822,413,2
1504710249.74487,414,0
1504710251.61364,415,2
1504710253.16441,416,0
1504710254.34924,417,1
1504710255.29999,418,-1
1504710256.45096,419,-1
1504710257.41776,420,0
1504710258.00215,421,1
1504710258.4192,422,1
1504710262.10484,423,0
1504710265.92464,424,0
1504710268.81109,425,1
1504710272.44723,426,-1
1504710276.03349,427,1
1504710279.61968,428,1
1504710283.22264,429,1
1504710286.49204,430,2
1504710289.86127,431,1
