Wall time,Step,Value
1504625548.24651,1,0
1504625600.37376,2,0
1504625630.5007,3,0
1504625665.84352,4,0
1504625734.33464,5,3
1504625782.97169,6,0
1504625848.42458,7,0
1504625919.05047,8,2
1504625969.57321,9,0
1504626033.29079,10,1
1504626116.00972,11,3
1504626184.74816,12,0
1504626232.26787,13,0
1504626289.84783,14,0
1504626345.64351,15,0
